user_id,item_18154,item_27769,item_6453,item_47239,item_6557,item_13201,item_79785,item_67012,item_16798,item_2649,item_26663,item_31852,item_71463,item_82962,item_29964,item_58379,item_55080,item_85470,item_44838,item_94019,item_42375,item_73848,item_46658,item_24690,item_44580,item_81206,item_90598,item_16111,item_20066,item_51341,item_66219,item_63336,item_55103,item_78408,item_50786,item_23106,item_51576,item_17602,item_16359,item_35508,item_84452,item_41330,item_5931,item_62344,item_4752,item_58398,item_32805,item_47530,item_15051,item_42378,item_61135,item_75776,item_35983,item_47612,item_80552,item_2173,item_39238,item_75516,item_36967,item_36878,item_82177,item_51664,item_28867,item_37966,item_41888,item_9115,item_9390,item_21333,item_11624,item_59952,item_13193,item_25125,item_55990,item_90364,item_4403,groupId
user_40137,96,65,46,32,62,31,81,26,75,47,46,70,70,44,54,44,1,12,10,58,4,8,12,69,20,48,12,14,40,94,53,2,17,32,66,54,39,58,44,17,39,74,75,83,17,90,92,94,90,9,89,73,28,18,60,26,99,95,21,34,30,12,59,91,55,66,34,36,24,18,65,90,28,62,23,6600
user_45340,34,62,72,47,56,36,92,98,4,7,70,91,24,79,28,1,42,62,6,95,80,40,29,32,97,24,60,89,88,31,1,79,75,83,90,39,76,69,94,14,53,90,35,94,29,72,86,88,46,57,97,25,11,56,78,44,84,16,10,25,18,22,65,45,14,14,77,1,14,23,42,79,26,58,39,6600
user_34480,70,90,38,38,16,5,84,61,22,41,33,100,40,24,59,3,35,17,78,14,69,95,21,44,70,48,72,97,77,77,12,86,5,65,66,65,72,34,97,13,66,20,23,74,34,2,23,72,26,81,95,34,56,28,48,99,32,18,64,85,11,35,41,54,4,75,9,55,100,84,3,94,83,4,45,6600
user_99789,32,26,63,38,4,1,90,79,43,32,52,44,80,6,97,94,50,41,3,23,14,80,43,54,90,33,52,7,60,98,57,92,14,20,16,61,35,94,41,1,81,11,1,96,29,32,29,93,90,42,40,33,63,22,21,92,9,55,38,38,19,18,4,71,6,11,61,37,96,32,36,85,5,59,65,6600
user_64177,96,70,1,62,40,40,43,53,39,79,26,49,22,23,20,98,38,59,68,28,68,93,94,2,62,9,72,42,80,12,65,48,29,66,54,15,43,8,56,51,81,92,15,71,19,68,46,48,29,14,79,57,16,7,96,15,83,16,71,44,17,61,95,53,5,56,57,57,72,23,36,33,75,49,44,6601
user_49768,42,14,76,89,61,2,44,30,40,34,23,25,72,45,25,10,70,60,75,53,30,76,9,63,60,88,9,52,60,65,85,30,53,77,98,5,36,48,48,50,13,78,48,39,3,98,98,90,92,77,52,18,72,49,73,3,76,43,53,44,84,34,30,68,11,17,59,10,89,90,73,100,55,18,49,6601
user_43367,22,13,85,26,80,13,15,14,99,78,45,47,9,43,81,78,44,21,97,62,36,34,94,19,72,32,68,94,68,80,83,93,59,10,24,32,75,31,26,12,58,57,30,94,21,91,76,4,72,86,63,60,95,91,59,13,79,64,46,83,44,88,73,91,58,9,55,21,56,22,79,90,13,99,46,6601
user_56355,81,95,65,74,100,61,53,84,48,98,96,89,31,83,4,51,36,97,25,49,17,15,27,59,9,85,91,32,52,91,96,86,96,89,92,60,4,60,96,31,36,11,69,70,30,6,5,3,82,66,68,63,85,72,81,59,54,16,21,45,31,7,58,40,91,63,11,23,41,34,25,17,46,18,71,6601
user_3209,47,89,42,62,67,19,82,80,55,28,39,27,75,67,45,42,5,93,80,5,26,38,15,80,73,27,55,53,34,87,43,74,63,37,22,96,57,7,17,68,51,13,35,80,4,70,7,16,40,50,77,14,98,74,80,74,69,32,93,35,14,97,8,80,22,33,63,64,46,63,93,76,69,60,76,6602
user_51352,22,56,39,49,91,50,62,78,64,28,32,60,53,58,83,8,98,59,45,33,38,80,85,13,41,40,67,91,58,17,13,36,74,39,60,73,35,100,100,40,8,37,5,51,64,44,47,6,37,71,4,6,78,19,64,95,79,75,15,62,38,99,38,73,79,48,3,12,28,12,18,82,46,39,66,6602
user_9111,95,1,17,28,51,50,16,53,93,98,46,51,50,18,80,26,18,85,56,39,5,16,35,42,55,75,73,91,46,15,15,75,54,26,4,78,21,40,37,2,98,72,88,10,40,81,12,25,58,54,64,81,65,70,8,38,57,6,56,93,89,3,76,80,80,67,20,2,72,87,98,58,59,64,88,6602
user_48976,79,82,1,2,17,36,94,45,10,32,81,29,55,3,6,88,78,76,4,65,8,27,18,89,64,17,89,59,66,78,48,53,23,48,83,89,99,75,2,15,9,33,76,99,56,45,49,95,9,12,41,50,15,35,27,64,86,57,3,84,69,29,64,56,96,77,63,27,17,73,24,18,95,7,21,6602
user_56878,54,27,48,54,64,79,63,99,50,90,51,74,57,86,19,4,34,27,100,31,41,88,34,16,67,78,62,55,62,93,29,25,62,17,95,44,62,41,55,81,45,12,64,40,97,25,33,49,90,35,45,15,98,52,29,18,40,8,73,84,47,84,84,79,77,45,12,76,87,69,29,44,40,54,82,6603
user_30870,43,37,43,18,96,20,86,57,19,99,78,30,80,30,63,8,38,57,67,60,38,54,66,46,3,98,80,75,98,96,80,5,2,98,68,15,81,58,15,28,23,85,64,50,22,9,98,39,93,77,11,32,29,91,24,61,39,35,39,74,6,45,49,91,67,71,61,87,30,1,21,57,52,2,15,6603
user_51118,33,49,8,36,36,12,80,12,70,53,8,9,11,35,13,12,94,14,40,79,86,96,89,40,82,43,44,47,57,76,74,35,67,42,80,66,88,49,42,93,65,6,49,30,23,74,41,11,94,92,63,12,11,4,64,60,24,97,39,24,28,85,13,56,29,21,73,25,27,15,8,98,46,61,1,6603
user_99662,81,88,7,28,28,81,95,39,21,81,79,76,54,79,40,23,60,96,67,76,7,54,96,13,50,5,64,75,12,63,50,22,59,24,30,22,99,79,78,47,68,5,57,24,70,72,40,77,91,47,24,70,98,46,31,18,72,44,17,37,15,73,69,78,49,50,92,66,40,82,20,22,96,92,100,6603
user_79947,84,39,82,29,63,90,60,95,10,100,56,76,54,20,78,63,71,21,42,33,36,46,62,63,96,98,35,95,88,68,52,73,21,36,54,73,77,10,43,59,50,50,59,19,2,67,48,38,23,94,81,68,66,46,94,16,60,55,9,50,79,27,14,40,22,85,52,31,60,69,86,40,62,8,92,6604
user_85512,58,91,97,10,37,56,58,25,53,14,82,64,8,31,45,71,67,31,13,35,37,47,33,43,45,11,80,1,96,62,13,47,25,66,8,63,72,86,88,98,87,48,10,44,46,12,89,68,80,24,88,67,71,83,27,25,90,67,94,56,31,4,71,100,41,83,90,26,60,41,60,69,13,79,39,6604
user_80630,22,77,61,93,85,5,92,42,14,54,90,63,2,98,83,4,74,36,75,96,53,17,68,63,87,10,23,27,32,14,76,19,65,36,25,70,63,70,66,83,62,47,35,44,8,79,100,26,93,2,56,89,38,17,63,61,45,7,61,19,66,97,89,11,94,37,82,73,93,85,81,20,6,68,94,6604
user_8461,15,63,24,42,77,14,28,14,38,8,74,28,46,5,59,58,1,29,23,37,4,89,65,23,50,6,32,1,60,9,92,13,87,93,15,59,39,79,91,93,70,8,85,48,97,11,93,63,15,93,72,4,45,9,88,30,78,54,98,56,24,36,67,2,98,78,18,54,78,8,5,23,81,43,16,6604
user_10588,12,76,91,78,26,10,34,81,26,92,19,65,71,45,14,98,24,5,1,1,44,50,44,38,17,49,15,38,28,14,72,92,97,66,91,53,17,33,50,93,40,93,73,31,14,84,31,45,58,39,20,3,12,76,91,11,35,4,48,68,7,91,89,84,15,89,57,86,78,24,29,39,49,26,62,6605
user_1807,53,56,78,93,86,16,98,17,76,10,1,6,76,77,94,84,75,72,68,47,45,12,3,28,71,1,27,32,89,6,44,54,3,51,15,33,81,5,56,68,52,21,45,4,45,17,56,81,26,8,23,20,3,21,88,42,81,41,32,55,43,36,8,8,82,99,65,2,94,95,89,20,33,24,69,6605
user_24476,5,77,85,48,73,44,88,28,19,88,79,98,88,78,26,49,4,17,96,61,90,64,73,19,65,17,27,39,10,48,100,3,17,3,80,89,58,57,72,15,23,70,38,90,57,86,72,28,44,15,57,41,42,70,21,2,32,43,62,41,92,93,96,33,38,96,80,36,94,52,98,87,38,93,29,6605
user_14855,79,69,99,73,34,20,35,39,93,50,74,13,5,31,88,97,88,81,6,41,75,58,50,95,68,80,20,97,22,68,31,94,14,71,28,48,42,13,54,53,44,44,59,27,73,76,79,2,97,97,41,22,88,5,18,49,22,38,13,39,96,70,19,62,23,52,97,34,3,83,99,59,70,65,43,6605
user_19180,84,64,74,48,70,63,31,41,96,76,24,47,62,41,91,90,71,9,21,12,46,71,58,19,61,70,96,1,55,96,47,34,58,84,85,22,51,75,88,27,21,93,31,43,66,79,68,93,16,70,23,39,4,56,4,57,52,12,72,80,100,47,92,84,20,34,39,38,75,13,4,5,63,42,57,6606
user_33556,94,44,24,21,47,21,60,15,33,67,32,93,61,77,10,63,33,20,86,68,2,30,83,71,24,76,21,13,3,90,62,80,79,3,26,22,69,81,30,67,74,96,34,14,79,81,63,26,62,60,36,22,85,62,84,89,14,39,31,59,38,30,26,66,17,68,89,6,18,78,9,47,38,54,63,6606
user_86223,53,85,7,46,6,49,67,97,3,49,47,79,41,46,43,80,9,67,69,20,80,98,74,28,89,7,6,87,8,3,94,28,25,48,77,57,83,13,2,42,19,54,3,81,95,98,21,13,81,18,14,90,23,34,51,17,43,8,87,8,28,25,90,29,67,87,64,29,40,99,63,86,44,45,40,6606
user_41797,82,11,19,28,57,93,87,86,77,24,87,23,14,44,39,66,42,94,42,93,91,8,2,26,84,48,21,50,15,60,38,41,19,78,68,24,64,77,25,1,56,90,72,14,41,47,50,78,52,72,79,20,31,51,22,8,6,17,86,41,35,4,57,90,92,94,54,43,5,19,26,75,32,66,69,6606
user_99641,45,65,19,58,93,5,93,98,25,21,9,75,7,45,89,78,22,47,53,13,71,16,29,68,55,86,46,56,64,89,61,22,100,63,84,97,62,13,58,10,29,67,41,84,42,55,96,90,8,24,38,49,59,70,59,58,36,47,42,12,65,59,1,88,54,59,49,28,42,1,12,12,27,68,13,6607
user_41624,97,36,61,9,68,12,74,78,32,54,44,64,16,83,58,62,6,61,40,44,65,94,98,36,48,78,87,85,71,26,82,16,33,38,88,63,86,54,1,3,60,39,71,67,40,85,76,11,70,85,24,26,36,29,32,90,79,28,95,25,9,43,97,97,80,33,36,79,99,69,28,64,45,57,57,6607
user_77073,98,99,93,11,7,22,47,65,31,11,89,94,72,82,90,81,16,2,77,64,28,95,25,45,71,2,60,64,6,58,34,96,28,20,90,61,11,93,45,74,82,90,46,28,93,20,43,74,33,28,8,43,69,16,19,96,78,75,62,40,52,86,23,46,73,16,16,84,35,18,12,48,48,72,2,6607
user_63514,1,62,68,95,50,86,70,40,50,99,55,15,68,76,8,71,47,57,69,76,24,18,39,89,5,6,38,44,74,60,41,60,30,9,18,24,50,14,97,73,33,73,71,28,95,82,53,47,50,81,49,18,19,37,89,49,64,87,73,75,60,34,71,65,96,40,11,37,72,41,19,59,61,39,26,6607
user_49187,11,17,20,91,17,11,36,99,99,27,28,53,11,8,8,47,79,13,26,39,71,56,30,50,30,56,70,82,11,89,22,26,75,73,34,30,24,69,40,62,97,33,55,89,87,89,41,89,14,97,85,78,83,56,57,90,69,75,91,74,11,88,72,65,37,79,36,26,17,72,14,85,80,26,28,6608
user_7652,63,16,40,13,84,9,88,91,31,25,18,6,71,73,44,28,20,9,98,7,16,9,26,2,22,25,65,13,64,19,36,45,58,72,25,7,63,97,46,61,93,8,8,48,74,23,84,99,43,7,69,38,79,23,16,25,81,83,2,37,73,100,47,57,54,39,28,60,76,21,61,18,50,6,1,6608
user_76607,60,76,99,66,47,80,63,63,68,35,12,26,88,96,73,55,55,87,9,60,63,34,36,15,71,10,77,50,19,4,66,84,20,59,35,50,84,67,45,52,39,26,94,18,28,8,37,58,86,55,49,57,89,25,47,52,85,87,37,78,25,64,61,1,42,55,15,100,65,89,32,63,72,25,28,6608
user_81766,69,67,17,100,8,12,59,68,95,3,50,99,13,99,94,9,56,21,58,44,75,35,23,70,78,25,55,21,20,46,95,95,47,73,90,48,88,41,10,75,69,46,74,87,53,48,55,97,75,7,66,8,37,52,85,93,1,67,57,75,57,47,74,91,38,22,12,15,16,54,58,58,31,61,77,6608
user_45043,90,91,56,38,9,11,15,92,11,39,12,20,58,15,97,46,91,73,65,43,35,49,29,72,67,28,86,85,26,9,63,77,35,56,52,59,96,61,72,54,72,70,21,92,43,5,77,2,12,97,73,35,59,84,61,39,75,69,25,19,86,6,34,79,45,63,70,79,5,60,62,78,80,47,3,6609
user_4464,63,46,98,18,74,47,56,2,74,69,40,49,14,67,59,39,19,99,24,78,95,40,54,80,55,18,45,3,76,72,72,82,17,65,4,43,61,3,58,41,1,54,44,79,54,63,82,12,31,56,61,49,10,55,44,38,96,23,79,76,14,19,60,64,62,23,88,97,71,37,21,40,83,36,36,6609
user_78880,28,14,4,52,93,20,19,10,40,22,52,84,39,22,22,9,78,38,96,51,36,12,52,22,61,7,49,61,40,24,30,85,7,57,55,45,62,46,64,44,59,19,96,37,55,27,78,68,38,72,63,12,5,52,41,51,9,1,67,41,82,81,86,60,84,65,54,47,83,14,61,16,89,74,62,6609
user_66608,38,30,70,97,34,16,12,66,79,85,55,4,94,4,3,42,16,90,56,51,34,82,51,79,90,17,17,82,89,83,51,60,31,96,17,83,58,44,45,96,15,52,44,16,17,16,15,35,76,53,26,46,23,98,84,36,46,8,15,34,55,57,85,26,55,14,27,91,73,58,19,94,76,96,19,6609
user_88983,80,56,98,11,26,29,26,77,2,67,44,28,20,55,80,12,81,95,26,87,22,96,27,91,15,6,73,6,41,75,44,49,37,15,59,73,22,100,65,13,82,95,65,34,37,20,39,8,65,60,94,10,64,76,98,36,85,8,72,86,24,23,36,10,31,1,83,53,19,94,17,20,17,8,74,6610
user_5066,29,93,77,55,23,76,17,51,3,4,60,54,35,36,21,48,21,76,50,48,58,39,39,31,92,1,74,5,57,94,81,86,32,56,56,28,89,59,28,55,62,69,87,34,23,53,14,50,91,87,12,6,55,23,23,69,76,80,56,50,58,77,50,34,49,43,95,28,84,69,68,16,83,31,67,6610
user_22279,84,51,33,48,56,18,76,62,42,1,80,4,79,34,34,50,90,12,42,44,19,84,41,73,71,85,79,46,2,98,59,17,45,53,46,69,69,67,66,60,49,88,45,96,83,41,8,32,53,52,47,59,52,7,60,80,76,27,80,54,28,70,7,73,100,2,65,100,52,30,5,84,97,72,47,6610
user_28445,17,32,86,54,84,50,57,40,17,61,15,93,88,20,59,17,30,53,92,29,47,27,51,91,21,47,66,16,37,83,56,74,37,14,42,89,6,94,2,21,62,4,45,70,23,16,8,90,80,2,30,4,96,35,100,6,13,42,7,52,67,83,36,66,32,25,20,57,3,67,88,45,39,60,55,6610
user_96137,57,39,46,23,90,2,28,58,52,19,19,24,98,93,46,30,95,32,54,83,79,1,2,39,52,99,8,76,52,39,49,83,26,92,58,57,36,45,49,96,41,84,21,35,1,87,66,80,9,72,70,39,55,45,83,78,26,46,79,25,26,13,90,28,97,56,42,96,37,8,71,82,36,17,7,6611
user_1486,11,1,25,88,3,84,39,48,48,97,33,12,10,14,3,41,12,12,47,56,84,18,79,24,75,47,86,84,8,31,37,84,72,39,88,3,71,40,34,70,66,53,31,12,99,62,96,30,59,26,75,70,89,70,62,41,9,88,37,39,6,59,21,38,18,2,58,75,33,98,28,88,67,23,87,6611
user_88722,77,4,17,98,55,49,94,65,53,79,98,17,11,14,17,46,62,65,9,83,17,24,16,41,10,47,32,2,90,39,86,79,7,62,94,89,96,42,91,91,16,31,40,7,5,92,36,28,93,14,44,25,58,100,19,98,91,46,11,88,5,64,86,34,53,41,56,1,3,73,41,87,81,38,89,6611
user_56584,16,7,74,23,30,32,88,98,44,77,89,6,63,57,59,88,38,56,92,50,85,9,69,10,79,3,34,33,79,83,14,38,30,38,19,73,96,52,46,56,93,17,19,63,95,74,87,12,8,2,23,33,27,30,29,87,11,4,80,48,60,74,18,7,35,89,88,75,91,93,28,82,9,21,35,6611
user_25909,43,47,28,74,5,6,18,31,72,90,47,80,84,73,80,91,17,61,88,29,16,9,11,35,1,79,71,20,27,50,16,97,22,51,21,57,35,76,13,65,50,42,46,56,38,81,65,62,20,19,48,17,54,32,78,88,67,28,93,75,37,52,70,38,9,59,33,54,64,67,91,75,15,63,97,6612
user_22946,4,28,36,17,9,86,100,92,19,81,63,72,10,75,38,89,48,46,68,94,11,67,51,88,60,83,54,54,69,70,61,20,57,37,70,43,35,39,42,44,50,58,61,62,84,5,63,83,46,40,39,39,13,66,76,67,91,69,37,16,65,35,44,85,100,78,71,44,21,61,86,40,70,31,50,6612
user_54413,72,20,2,88,90,45,26,88,58,53,91,23,60,32,97,55,4,68,3,81,65,66,64,55,97,24,7,96,89,64,77,50,2,95,22,81,2,5,87,75,21,36,4,77,37,98,60,50,76,79,46,78,94,16,25,48,67,1,97,6,23,26,34,49,90,19,2,40,15,7,84,12,16,93,99,6612
user_81757,26,29,23,9,96,81,65,15,3,98,70,92,79,77,73,6,55,26,25,52,61,33,60,36,67,93,90,82,58,92,7,92,6,3,3,55,71,75,32,9,35,36,17,62,99,31,11,57,82,12,25,96,74,59,97,89,56,4,29,2,1,70,91,24,26,61,88,73,45,88,92,46,94,42,90,6612
user_48738,35,19,40,43,10,10,28,64,69,31,90,83,81,22,69,54,60,37,84,2,7,26,15,31,28,68,66,62,51,94,96,95,51,41,81,24,47,2,45,43,1,60,7,86,39,33,68,9,64,18,88,8,88,32,45,38,4,73,42,19,66,92,34,94,93,48,21,36,29,59,89,7,67,74,20,6613
user_64554,99,5,50,65,91,18,67,12,65,13,28,94,74,95,16,51,36,14,55,7,56,56,58,93,49,48,87,44,15,72,85,40,59,35,80,37,94,44,30,4,40,39,89,32,4,43,20,22,80,87,45,39,78,68,92,68,38,48,9,24,83,64,57,94,54,54,36,46,27,9,20,22,92,57,32,6613
user_76491,19,17,9,54,99,61,42,39,92,67,64,34,83,36,10,44,68,33,93,78,63,7,78,88,28,51,15,82,91,82,32,54,85,60,66,19,83,54,7,68,22,27,76,45,31,9,80,11,25,7,23,4,26,97,80,64,72,20,77,23,14,58,76,39,60,11,42,9,38,99,56,63,26,14,70,6613
user_95976,12,41,41,50,56,54,92,79,95,35,4,5,35,56,78,64,20,21,53,64,31,10,58,78,86,36,63,78,33,12,70,41,66,57,72,15,34,99,51,69,14,45,54,58,33,47,76,95,75,89,50,89,86,3,62,30,58,17,22,38,2,10,41,3,75,45,56,4,43,58,96,42,63,73,28,6613
user_95518,39,89,93,78,15,36,24,86,76,45,57,7,31,78,63,10,82,50,89,92,48,63,89,6,73,66,24,62,29,83,90,75,71,4,31,48,28,13,66,13,60,24,3,65,100,70,66,34,7,51,58,17,46,3,15,20,37,6,24,56,29,1,67,75,15,10,72,29,13,96,32,69,6,46,60,6614
user_58632,96,9,67,59,4,74,23,17,42,13,56,87,83,31,46,93,28,92,9,77,90,12,88,91,11,57,89,38,75,9,34,10,77,21,21,29,57,42,18,54,45,97,43,16,10,94,61,13,34,25,36,8,92,78,47,14,34,81,64,53,91,6,66,86,83,18,9,26,32,70,72,67,8,8,33,6614
user_13446,42,82,99,78,17,8,45,5,7,84,44,78,18,27,18,9,60,10,3,16,93,96,12,50,95,11,75,30,60,13,40,1,75,96,84,58,23,46,2,77,84,50,18,33,88,68,96,35,67,22,4,37,72,91,2,95,54,84,31,7,28,92,10,2,81,38,70,34,16,71,39,51,60,24,26,6614
user_82668,62,71,73,21,62,54,83,33,52,46,52,58,23,11,71,47,13,39,80,81,44,92,1,30,97,53,42,70,24,56,56,46,13,8,82,4,87,30,15,42,21,48,25,63,36,58,55,34,59,65,78,30,64,93,27,62,6,88,26,98,91,28,48,70,22,7,12,6,25,2,11,68,38,89,97,6614
user_28644,25,92,97,60,22,81,51,51,59,67,54,56,75,22,37,55,50,51,38,26,45,54,82,89,77,48,58,82,36,16,7,2,30,45,99,40,26,12,32,3,49,83,61,48,81,85,80,16,38,76,25,28,51,15,82,71,10,46,82,81,52,60,65,89,32,42,70,70,84,34,99,27,59,64,6,6615
user_31024,11,21,27,53,86,12,93,34,10,67,51,24,96,54,64,95,71,67,8,75,57,60,51,12,52,32,16,64,46,58,48,4,87,80,14,94,52,60,6,24,56,27,38,5,66,64,46,22,52,73,37,64,40,93,53,63,91,64,63,8,45,35,85,94,85,22,49,42,39,94,7,46,100,72,75,6615
user_66850,99,97,31,92,19,29,88,77,80,32,99,44,73,24,85,57,64,8,39,98,41,92,16,14,56,61,44,24,73,59,80,90,56,25,98,28,2,59,29,60,2,86,59,62,79,21,40,59,53,37,9,45,49,24,48,30,30,85,80,62,9,76,7,75,12,60,40,6,77,61,95,12,13,50,41,6615
user_8115,39,100,45,68,40,44,91,43,1,70,5,65,40,46,14,14,41,41,54,7,94,61,32,56,72,97,28,65,8,85,62,94,78,29,24,29,33,55,1,14,69,39,11,82,20,26,43,75,33,62,96,80,23,37,80,47,64,3,94,97,39,88,74,73,75,26,21,14,44,25,43,77,8,52,34,6615
user_58248,1,36,41,47,69,3,17,50,67,5,14,51,12,37,50,70,97,77,47,57,62,90,57,95,11,73,40,33,2,23,85,85,63,72,26,9,19,12,26,17,63,56,65,45,61,73,55,12,90,85,100,29,44,65,92,71,39,69,69,32,79,17,51,71,59,68,64,15,14,81,97,99,79,46,24,6616
user_58624,16,39,60,65,19,92,67,15,94,2,81,82,41,16,85,49,25,48,88,28,37,51,58,48,92,76,84,5,59,22,39,56,20,7,80,60,87,16,87,93,66,32,28,61,26,56,34,18,64,7,33,21,73,95,89,77,40,29,23,86,16,2,41,47,11,84,11,60,42,46,49,64,92,72,79,6616
user_89016,14,69,59,62,78,10,60,62,48,57,44,80,45,22,12,9,35,15,21,4,32,30,45,25,80,46,49,47,43,14,60,33,6,21,39,77,46,60,72,100,55,89,28,24,81,91,69,79,70,55,78,60,82,48,59,42,19,67,48,30,9,75,80,79,44,92,76,63,64,24,69,97,56,55,35,6616
user_87687,17,83,22,53,23,2,87,60,26,62,56,56,82,63,19,24,91,52,98,46,77,53,1,27,61,50,8,24,86,56,98,35,16,74,95,34,30,95,15,80,39,27,98,24,56,19,53,18,93,42,11,45,90,86,81,82,52,72,19,56,82,2,66,42,69,5,64,7,99,33,59,27,70,35,42,6616
user_96079,26,26,21,92,85,4,10,68,29,30,100,83,9,26,4,90,61,60,41,54,90,41,86,97,85,80,20,51,58,78,38,93,94,67,54,60,75,25,55,59,38,20,63,84,63,18,63,11,98,37,21,52,79,71,38,33,62,10,98,33,59,52,68,70,56,87,79,91,25,55,91,8,65,12,7,6617
user_87879,89,89,65,2,79,100,99,77,57,31,24,72,88,87,54,46,15,99,66,93,68,5,77,60,11,53,64,68,53,13,21,62,64,27,38,71,64,40,47,18,21,78,3,30,54,100,15,62,1,32,62,57,7,64,89,99,86,43,22,39,55,78,1,38,22,80,45,13,89,37,79,87,85,85,40,6617
user_5471,32,70,48,48,73,52,74,73,50,98,73,75,91,98,3,97,70,17,87,51,28,29,38,87,53,76,47,62,45,53,12,67,41,98,5,10,64,24,38,29,99,61,38,97,19,95,53,50,5,97,23,40,26,46,26,32,90,76,69,41,7,93,54,22,27,1,100,5,53,74,78,56,16,25,74,6617
user_61260,94,29,72,11,59,82,70,100,94,27,6,73,10,93,3,25,4,31,97,47,85,78,81,12,25,65,52,21,65,35,7,85,34,78,32,25,75,47,46,88,48,72,75,88,87,61,74,84,56,1,39,62,35,20,2,4,87,63,92,13,46,63,30,18,76,26,59,26,96,26,20,61,83,6,7,6617
user_68893,97,54,91,87,60,91,66,63,52,35,37,77,41,55,19,75,1,79,12,38,79,45,11,52,11,20,52,70,30,12,10,25,33,83,98,74,50,47,83,35,78,33,98,2,74,99,58,28,14,17,5,57,51,70,9,48,91,67,69,99,50,56,69,89,12,47,48,4,2,56,59,35,51,91,24,6618
user_23617,75,15,60,81,72,24,54,45,39,71,85,41,95,69,68,62,14,86,77,50,56,63,24,87,95,78,77,26,65,27,81,7,53,7,29,59,43,2,17,21,8,54,41,14,14,57,88,29,93,36,13,18,78,84,46,44,86,27,46,49,40,11,11,43,91,1,82,29,33,18,89,33,21,1,99,6618
user_38633,26,98,81,15,17,17,72,80,73,64,60,29,50,92,19,93,56,24,91,3,93,75,60,6,99,75,88,47,17,78,60,87,71,32,61,33,28,40,70,84,9,74,55,45,79,65,42,15,75,82,59,93,72,21,48,53,76,50,48,80,5,31,45,23,39,34,49,86,95,51,40,17,33,38,56,6618
user_98684,88,16,84,28,91,86,74,40,14,51,58,74,26,48,25,50,100,32,9,76,71,94,35,34,36,57,47,11,23,74,27,56,100,81,87,51,70,88,67,66,94,47,8,59,52,12,81,85,75,22,31,29,86,91,62,31,70,71,47,79,78,80,26,47,11,16,1,23,37,87,24,5,94,20,42,6618
user_61631,3,98,100,5,89,30,67,54,15,67,9,62,15,61,4,50,74,63,2,82,61,10,64,49,49,27,5,35,34,92,92,92,53,49,72,68,85,56,30,48,50,15,73,34,90,78,51,24,43,21,100,85,36,16,54,99,81,9,64,3,96,10,80,69,15,34,23,77,13,9,57,18,42,62,85,6619
user_35840,95,8,44,85,82,42,85,41,94,74,44,31,44,1,90,25,69,73,97,72,55,9,53,37,6,72,93,97,7,21,85,32,3,73,52,69,89,12,47,10,88,63,69,84,79,16,32,50,62,6,96,17,90,90,77,4,14,14,95,95,2,23,46,31,30,88,61,78,37,95,51,41,65,80,83,6619
user_71766,88,13,53,95,17,41,63,26,16,62,21,96,55,48,99,1,22,50,70,15,35,77,52,33,25,25,72,83,10,54,22,79,28,45,85,6,76,38,38,4,80,12,87,96,100,82,19,47,90,85,39,67,65,65,64,71,87,76,22,69,40,51,45,25,18,91,6,54,12,37,2,28,95,57,59,6619
user_98717,26,49,96,58,52,94,15,66,48,94,1,79,33,82,68,52,99,74,95,22,62,84,15,49,11,30,93,11,64,38,65,56,71,4,23,33,31,37,45,65,50,41,52,92,38,59,31,47,9,94,68,57,66,9,85,14,75,6,64,79,20,92,89,41,5,61,54,36,58,11,81,69,96,56,33,6619
user_39003,91,9,48,39,100,90,94,1,93,9,32,94,100,18,77,68,8,79,7,59,47,90,81,2,81,18,52,71,95,26,66,9,26,26,96,20,21,19,86,7,41,48,70,23,68,34,25,83,49,10,73,41,51,53,78,42,75,49,3,38,93,23,28,78,47,22,12,7,48,26,64,58,63,92,18,6620
user_41936,45,11,67,53,5,39,86,3,16,44,27,70,19,48,90,24,31,80,38,81,48,23,36,51,54,8,36,100,82,24,22,51,51,17,4,4,68,70,8,92,63,68,62,9,45,80,15,63,76,5,80,48,60,47,39,33,93,85,41,28,14,20,77,70,20,1,26,35,32,87,83,61,2,71,100,6620
user_82415,35,1,46,50,88,93,37,87,12,85,99,38,13,46,93,47,22,61,60,12,82,87,90,3,31,48,70,93,10,2,40,67,23,8,60,31,22,52,99,44,97,27,97,90,45,25,49,26,60,66,20,98,71,72,31,24,77,44,93,84,73,50,74,100,89,60,18,90,53,15,2,40,11,44,35,6620
user_3448,48,13,8,80,65,75,74,59,57,55,42,43,41,35,59,67,22,13,37,56,11,21,76,71,9,46,12,23,88,6,59,73,59,95,1,71,15,9,2,34,61,73,13,44,41,39,35,93,11,43,24,66,29,70,94,83,34,55,54,86,81,97,86,62,38,84,89,51,31,68,7,4,6,25,55,6620
user_18591,54,92,34,76,38,79,7,34,19,12,76,50,5,66,54,91,63,14,74,27,81,48,71,19,84,79,6,76,73,55,20,78,58,78,82,52,90,94,36,75,17,19,58,20,15,61,89,62,98,14,28,11,59,51,94,51,58,65,44,41,21,67,51,4,77,66,71,82,80,12,28,82,75,57,37,6621
user_46547,63,68,64,69,36,8,80,63,59,59,25,41,10,62,64,98,39,97,1,64,10,58,9,14,73,33,95,82,22,100,5,24,48,28,55,86,63,22,10,58,14,47,76,74,3,10,11,95,81,6,77,10,99,47,77,60,29,75,86,1,2,3,18,37,100,29,97,38,65,12,29,79,23,30,30,6621
