user_id,item_21506,item_95975,item_17128,item_15353,item_98107,item_24927,item_10880,item_86912,item_32029,item_42620,item_92785,item_47631,item_87991,item_49406,item_22311,item_25058,item_57669,item_54615,item_72164,item_91571,item_85315,item_18358,item_83047,item_63796,item_91163,item_64794,item_89381,item_42619,item_31406,item_89128,item_46435,item_38612,item_6106,item_46512,item_25043,item_34723,item_29785,item_64950,item_99402,item_49898,item_13441,item_80477,item_81854,item_65030,item_94563,item_85860,item_58878,item_59553,item_5602,item_11579,groupId
user_92514,61,98,2,50,23,70,80,73,76,28,46,28,83,70,90,18,16,93,66,76,24,59,30,15,21,83,61,22,7,73,13,98,10,20,2,91,40,72,39,7,97,8,6,2,60,42,36,67,59,89,5676
user_64267,21,20,74,70,97,32,39,81,21,88,57,16,56,1,54,61,44,14,6,50,90,95,98,6,12,36,45,70,60,80,82,43,36,1,99,9,30,10,95,40,77,54,23,85,80,71,54,34,92,15,5676
user_97383,67,100,38,1,90,17,12,3,40,96,21,90,97,43,2,18,18,26,45,82,35,39,88,46,13,48,36,19,71,10,44,21,68,35,81,27,49,72,48,25,2,63,70,18,14,53,11,48,89,18,5676
user_34898,94,51,31,84,59,53,9,31,61,91,28,36,100,89,1,75,32,64,13,31,69,64,16,67,7,94,65,88,37,46,85,35,20,42,3,36,91,62,82,92,4,93,95,45,26,51,78,90,39,77,5676
user_8773,19,55,69,98,73,87,70,42,6,99,80,97,47,35,53,22,100,53,32,26,39,86,84,59,19,52,21,65,57,26,82,99,66,73,59,59,24,50,54,46,34,61,44,5,73,79,10,18,65,77,5677
user_30771,1,36,33,54,51,89,88,89,14,7,40,4,20,28,6,97,32,51,24,25,18,14,27,81,5,85,48,65,30,6,25,48,1,18,54,64,4,66,56,7,78,61,69,92,93,41,91,7,37,61,5677
user_85214,1,24,100,46,50,23,86,10,12,97,31,41,3,67,57,6,13,3,30,89,26,90,56,97,95,36,61,36,47,11,26,68,59,86,4,27,25,6,26,65,2,91,86,52,77,85,24,93,75,52,5677
user_98149,14,30,50,8,82,77,60,2,55,53,44,54,39,92,26,66,85,56,80,92,51,85,67,27,9,65,70,46,34,11,80,52,51,90,79,40,12,29,19,69,46,53,25,62,72,53,33,63,82,13,5677
user_68243,28,57,24,16,68,85,83,7,46,45,28,42,35,38,3,93,27,23,70,52,24,11,7,94,72,67,31,3,47,96,29,61,78,58,56,66,62,65,2,39,33,65,56,42,47,81,99,44,63,6,5678
user_99758,26,1,81,4,21,67,14,61,66,96,74,41,69,16,59,26,87,94,85,11,49,53,28,36,23,62,8,59,89,19,92,26,18,79,83,55,99,52,37,33,54,37,98,16,89,46,91,11,96,60,5678
user_19014,70,54,91,53,88,59,63,85,38,57,58,60,43,89,79,68,82,95,74,83,32,69,100,98,29,53,47,99,86,79,91,96,89,55,73,78,76,82,13,26,60,48,8,32,11,77,26,60,96,8,5678
user_26056,38,74,42,20,44,90,72,64,94,9,69,18,32,65,33,32,76,51,70,94,77,6,48,76,22,12,77,36,88,72,63,48,37,1,93,28,19,97,19,82,65,24,67,61,50,86,14,50,86,34,5678
user_64247,81,47,36,7,85,41,6,88,14,22,100,45,65,24,32,58,12,64,27,94,14,69,8,48,71,19,93,100,64,47,40,50,45,75,52,81,70,39,64,97,5,85,15,27,16,85,43,87,40,11,5679
user_67679,96,62,78,47,5,70,49,27,75,70,64,84,4,96,79,41,12,13,66,17,21,46,22,68,34,77,83,88,96,29,44,65,17,4,73,38,51,100,86,63,65,71,91,73,15,90,52,14,50,5,5679
user_73968,8,73,49,3,43,81,84,96,40,6,66,99,65,9,9,74,61,70,23,66,64,73,93,49,86,65,54,96,4,78,12,87,20,5,55,77,10,38,64,84,29,31,46,46,78,32,38,29,39,96,5679
user_1126,7,90,78,75,8,32,50,15,20,6,77,5,72,32,51,52,86,80,19,61,92,79,44,8,10,1,72,32,55,91,30,94,82,57,99,21,22,95,13,46,76,80,60,49,73,90,98,84,62,77,5679
user_52219,11,14,38,77,86,4,96,13,81,79,72,90,7,66,98,93,5,89,69,30,54,29,23,61,50,72,85,96,20,60,8,2,91,60,37,63,98,78,2,11,96,17,90,46,90,74,80,82,10,38,5680
user_42071,39,66,89,46,40,74,27,86,31,72,78,94,46,3,1,48,96,93,40,99,79,64,38,100,28,26,17,42,81,12,20,67,32,15,8,95,62,45,79,85,93,13,10,47,92,84,86,69,77,50,5680
user_19678,24,14,65,78,91,56,17,70,73,73,85,25,76,72,21,19,30,79,92,4,86,39,63,21,78,96,3,15,33,48,71,96,73,38,40,68,91,11,53,21,2,33,23,36,46,53,32,25,91,89,5680
user_57902,67,76,27,98,26,13,91,10,36,59,44,63,82,57,74,11,64,6,33,79,43,86,63,2,49,6,5,47,80,82,41,58,62,86,70,11,34,47,86,74,49,53,7,84,1,67,63,86,92,55,5680
user_82210,37,56,92,60,39,43,94,70,20,47,45,81,13,20,92,25,80,100,89,66,2,5,17,80,28,38,4,72,81,19,60,18,45,4,66,4,98,39,39,80,22,16,15,17,55,32,98,87,41,2,5681
user_9150,18,53,59,11,32,51,13,14,80,37,74,8,82,11,25,29,43,70,62,35,40,87,20,43,89,61,9,68,67,59,6,81,11,26,28,88,73,60,98,75,79,87,2,83,73,34,25,28,84,15,5681
user_52305,19,37,81,9,95,13,20,24,21,90,18,71,60,58,9,13,47,51,46,46,54,49,1,21,56,72,37,86,15,2,49,62,71,68,30,79,73,83,8,35,32,58,75,79,90,18,5,17,97,87,5681
user_7032,33,98,100,44,68,64,71,9,84,59,32,8,33,46,28,54,48,63,31,59,27,58,53,44,41,63,31,95,14,28,50,40,85,99,43,16,35,79,98,13,6,84,16,49,69,28,46,19,92,41,5681
user_19313,83,90,65,31,77,51,57,50,34,75,61,98,5,64,8,52,35,99,27,73,35,74,31,89,25,83,5,31,75,76,27,48,56,5,45,43,90,70,71,50,33,92,62,54,1,17,90,12,90,12,5682
user_55654,90,35,34,12,13,31,67,81,90,39,96,30,84,34,89,38,94,25,61,62,11,82,85,92,56,24,93,27,19,47,6,36,14,99,14,79,25,92,75,88,62,75,26,96,51,13,58,32,55,56,5682
user_94699,26,58,10,92,94,45,19,40,65,66,19,28,51,84,56,4,99,19,41,59,71,92,20,22,14,75,64,78,15,25,17,76,63,17,60,82,11,51,84,45,34,74,9,57,61,26,75,8,37,67,5682
user_57392,91,53,76,89,2,19,10,92,77,95,95,77,58,48,73,9,34,87,95,76,44,32,35,72,76,6,33,31,36,46,51,59,31,87,10,11,80,97,86,91,45,91,62,33,31,86,1,58,84,89,5682
user_2276,62,28,85,4,73,38,60,31,61,42,16,49,35,49,62,79,53,1,27,7,46,4,80,69,24,95,27,4,47,17,26,58,45,77,19,2,97,35,98,92,82,1,73,56,3,72,2,35,26,82,5683
user_82142,26,32,41,34,83,3,84,73,40,35,33,21,8,70,4,68,1,52,56,90,19,37,99,17,66,89,3,29,33,75,26,76,49,50,100,64,14,63,76,61,70,92,38,28,18,91,30,95,34,86,5683
user_10168,50,63,94,100,48,16,23,22,72,22,22,79,41,62,7,34,88,53,21,55,100,79,89,19,87,11,43,13,13,2,57,74,91,13,16,57,85,85,27,5,29,35,59,50,60,68,95,47,24,23,5683
user_29085,50,45,43,93,49,10,60,31,41,53,82,80,71,5,62,11,41,7,69,75,23,89,66,2,31,45,18,25,81,78,84,95,15,25,2,96,71,8,60,8,92,5,53,93,10,19,24,20,87,80,5683
user_43352,96,25,21,42,89,84,28,30,75,89,43,95,27,11,68,65,66,51,91,16,58,7,41,21,5,55,94,15,45,23,1,31,6,55,73,37,73,46,67,28,55,97,54,98,50,36,24,14,17,13,5684
user_16493,48,17,11,40,62,7,12,71,14,1,84,71,36,50,11,54,62,54,26,7,4,70,95,18,92,33,73,1,20,33,61,100,17,52,75,98,45,72,49,33,6,42,67,47,14,77,7,13,4,94,5684
user_19176,29,53,79,74,89,3,55,48,31,48,92,17,36,4,47,34,88,55,51,83,26,11,76,60,5,29,71,55,30,79,15,9,10,90,24,74,5,27,85,81,49,91,3,12,33,48,15,43,59,7,5684
user_20821,71,12,4,59,29,63,30,34,1,28,8,78,79,28,21,66,1,85,15,1,8,80,35,70,53,43,9,8,9,76,69,91,10,32,68,80,25,45,80,23,70,28,60,46,46,61,43,8,76,29,5684
user_97950,9,41,68,45,36,23,87,15,47,59,97,8,98,37,98,55,82,32,57,36,61,36,86,71,59,94,71,84,63,30,90,81,40,25,9,54,76,20,52,97,84,4,21,42,46,84,21,75,31,77,5685
user_82031,53,73,54,86,62,12,11,9,38,37,10,84,100,44,57,68,67,94,99,66,37,1,48,74,13,75,44,7,45,64,19,10,4,52,49,95,93,83,86,9,58,54,54,86,22,42,73,78,10,13,5685
user_73837,32,19,55,3,6,96,9,69,89,3,63,6,45,42,97,13,80,67,1,90,34,69,79,68,7,83,21,27,73,5,16,34,34,48,77,45,93,57,5,39,22,79,18,46,55,63,51,48,55,82,5685
user_45199,50,11,59,44,26,43,54,29,14,99,59,9,45,49,2,18,34,58,2,37,19,56,65,73,79,18,99,99,49,54,72,9,25,68,7,84,87,35,46,34,31,58,35,3,36,17,66,23,52,97,5685
user_6269,97,18,79,5,17,95,75,26,81,11,71,83,80,62,21,52,34,67,49,72,22,62,22,47,71,43,79,30,61,54,29,50,63,98,68,52,45,21,66,62,67,35,75,5,43,83,81,43,76,50,5686
user_83499,76,87,25,42,60,56,65,8,58,86,54,51,96,81,30,63,71,36,100,37,65,28,20,92,89,2,63,89,8,55,96,5,31,87,88,69,24,11,63,23,40,8,28,63,26,54,56,39,77,5,5686
user_62596,53,71,44,60,78,70,22,51,4,23,58,49,2,23,27,43,63,91,89,90,87,98,81,71,6,34,20,33,100,30,35,73,30,35,92,97,55,99,48,84,65,100,99,44,88,31,9,69,25,99,5686
user_38398,62,50,72,62,50,98,91,52,47,31,86,8,3,21,13,78,89,61,99,91,15,66,100,53,72,80,76,80,68,27,96,26,33,44,7,15,23,5,21,45,28,59,6,90,90,17,64,1,22,27,5686
user_56321,97,97,46,62,49,83,11,27,97,28,100,63,42,89,9,40,22,62,66,40,35,4,29,29,70,4,95,50,47,36,60,20,72,48,76,18,32,96,6,79,4,39,27,10,59,5,80,41,59,22,5687
user_25561,78,88,14,67,5,60,6,86,100,11,58,91,84,10,90,70,78,61,65,44,7,26,54,52,100,34,26,95,89,45,17,51,34,71,50,87,83,75,57,27,4,2,68,94,34,41,45,32,61,22,5687
user_10967,70,67,15,62,9,71,66,83,40,73,82,40,25,62,54,20,11,40,87,50,39,70,82,60,1,60,54,34,2,64,49,96,71,78,95,95,76,26,21,74,92,91,10,83,25,43,69,65,79,2,5687
user_41780,45,15,96,49,69,79,21,92,33,53,19,65,74,81,73,80,3,92,47,48,63,52,8,59,11,47,27,30,23,63,48,95,63,38,77,6,71,59,44,66,26,70,77,71,5,34,78,65,67,51,5687
user_35118,98,99,99,61,16,46,34,39,78,100,46,77,11,53,10,3,33,9,90,5,46,94,65,49,71,53,67,52,73,100,14,65,52,20,6,23,72,77,61,21,13,50,22,93,88,89,55,60,39,43,5688
user_7154,97,3,70,51,73,33,66,73,1,15,76,54,100,33,19,1,11,30,68,46,1,5,53,7,58,73,5,35,100,64,72,72,74,77,96,31,97,62,56,65,59,54,79,83,42,73,11,46,75,87,5688
user_22244,53,75,58,55,16,50,69,46,83,91,3,44,16,63,9,86,6,30,7,75,8,90,68,58,42,25,99,8,100,34,11,52,65,56,46,7,38,84,40,70,11,36,50,11,24,13,20,60,64,50,5688
user_23108,62,100,68,72,70,4,28,1,66,56,69,37,41,42,34,98,76,59,4,70,31,80,36,9,72,47,92,96,90,69,12,90,96,56,16,21,10,34,8,25,90,59,93,5,49,22,6,40,88,41,5688
user_61316,74,33,11,62,10,32,43,29,17,35,86,44,98,61,4,53,13,29,21,48,63,14,41,79,66,56,23,10,53,47,82,30,83,32,8,100,64,89,39,6,13,39,53,21,93,96,91,32,85,2,5689
user_27577,37,63,72,85,65,69,78,45,2,28,28,68,56,22,40,87,47,22,49,64,6,61,34,2,93,50,49,83,60,85,57,84,59,50,2,1,62,54,87,77,33,35,72,38,51,81,4,56,65,60,5689
user_32455,22,27,23,25,98,52,45,33,80,88,20,91,88,97,84,27,72,64,2,46,41,26,49,52,19,94,27,84,78,29,13,61,67,6,66,76,4,91,45,19,62,57,32,60,33,17,36,22,72,26,5689
user_52674,9,20,69,51,21,50,98,85,22,8,91,64,26,31,50,51,90,48,74,53,89,100,30,73,64,92,47,96,45,53,63,71,51,71,27,65,20,37,91,7,63,21,42,1,46,3,53,81,68,57,5689
user_50158,93,3,23,53,71,54,19,34,34,22,30,22,1,46,37,1,44,75,22,47,72,39,38,17,52,9,75,55,64,98,29,98,24,93,94,33,81,21,10,91,69,58,65,51,66,99,57,38,36,13,5690
user_61456,41,4,75,78,22,99,18,51,58,40,99,12,63,100,4,57,72,37,36,9,6,33,99,25,69,25,35,23,45,90,36,63,49,8,69,36,80,10,12,76,34,79,68,17,82,68,92,65,27,8,5690
user_79601,90,80,53,25,36,24,29,80,66,93,91,47,87,15,54,35,60,75,88,75,26,95,82,48,7,31,18,67,20,72,13,46,12,40,37,18,14,37,81,42,18,84,72,26,40,41,42,100,38,33,5690
user_63931,47,74,81,76,18,82,56,31,6,82,89,24,51,4,91,34,74,79,46,7,27,9,47,71,23,55,26,61,37,50,6,26,62,50,23,86,30,6,2,17,19,90,98,34,8,75,62,94,52,11,5690
user_76180,7,75,60,91,1,76,28,66,94,68,12,90,8,76,24,79,32,81,74,95,57,5,69,64,87,90,53,77,32,66,47,48,23,20,34,31,47,41,56,34,90,26,75,76,19,38,24,81,21,52,5691
user_62901,41,13,71,69,72,41,20,21,38,31,21,50,92,32,66,95,1,45,9,42,45,54,9,90,47,82,26,29,37,91,10,91,98,88,97,28,31,58,18,87,74,67,22,76,56,17,36,3,80,29,5691
user_24840,63,53,60,99,80,31,31,41,93,87,32,72,31,43,13,95,32,56,13,95,67,61,4,100,7,5,73,87,70,37,29,86,26,65,32,30,5,24,86,41,59,39,78,82,44,57,82,3,74,45,5691
user_59071,90,20,69,12,67,67,85,65,45,14,44,28,35,26,9,47,17,8,57,99,27,36,74,36,67,90,43,98,86,22,77,6,82,83,92,90,86,26,80,13,26,97,100,10,60,59,28,7,58,59,5691
user_22321,70,27,88,40,40,94,25,20,24,42,20,54,25,95,34,17,25,88,11,16,96,51,69,5,53,6,34,13,45,86,34,85,10,40,80,77,67,10,27,7,34,45,81,99,65,29,55,78,20,62,5692
user_13449,53,44,93,33,96,7,49,86,6,17,97,51,64,35,60,67,7,37,93,9,31,4,97,1,50,42,53,96,49,80,52,31,21,10,35,62,6,78,53,57,7,27,27,5,71,37,96,47,8,15,5692
user_26666,8,54,37,48,43,87,98,67,45,77,19,7,91,46,52,18,47,87,77,41,60,25,61,28,82,14,22,41,53,35,75,5,22,25,37,53,8,77,50,97,20,56,69,31,23,30,56,49,94,80,5692
user_11781,52,89,43,81,52,19,25,54,15,16,40,80,81,26,91,96,52,86,44,75,62,23,26,31,76,80,37,26,34,6,83,52,84,43,84,9,70,28,9,74,42,15,22,65,11,88,90,70,76,65,5692
user_73694,62,100,85,30,70,16,49,2,37,57,83,41,89,16,15,51,81,68,43,42,39,99,1,24,15,21,54,7,95,10,32,63,16,93,51,92,18,16,31,84,51,77,97,16,75,25,67,95,4,77,5693
user_44428,7,58,39,75,84,30,35,85,56,27,47,98,5,30,60,49,14,78,9,50,67,59,67,83,23,90,58,4,10,89,1,1,85,57,73,72,75,63,29,77,28,56,71,89,98,10,6,96,9,48,5693
user_61086,84,46,16,46,15,22,85,84,66,20,45,33,87,77,54,1,61,61,26,51,39,52,28,83,84,43,32,61,10,80,40,34,36,41,51,81,93,82,61,20,21,16,42,6,72,10,66,4,10,99,5693
user_27877,42,38,9,15,6,3,53,23,78,7,28,79,36,23,66,66,8,58,23,64,48,49,8,96,18,19,12,5,37,51,56,81,31,63,91,59,20,74,13,80,41,39,6,59,80,44,76,46,2,33,5693
user_14157,98,83,17,67,92,3,59,41,23,98,50,40,45,85,65,5,95,59,64,75,48,64,44,67,61,30,21,47,42,79,85,47,80,96,98,51,86,73,65,96,52,32,93,100,61,60,53,69,74,87,5694
user_11884,55,70,98,1,52,10,87,14,52,23,84,100,43,89,8,100,81,92,84,67,74,86,79,16,39,82,62,22,25,35,22,46,58,23,28,53,46,7,21,4,12,50,41,29,47,60,97,90,71,20,5694
user_3009,90,51,60,85,71,12,23,74,63,25,24,16,58,35,53,85,45,61,36,53,25,57,82,62,31,31,75,69,18,1,85,21,89,84,91,56,39,67,5,36,93,73,8,59,20,98,95,97,45,75,5694
user_8253,9,62,36,32,99,74,5,97,11,22,52,67,23,94,4,53,30,24,78,79,98,33,86,79,97,36,70,86,77,95,52,52,9,15,99,92,84,17,38,12,92,5,31,34,71,72,53,87,48,98,5694
user_64614,93,90,7,32,96,84,20,48,55,54,35,28,78,79,2,53,11,55,52,40,91,97,42,92,67,16,58,87,10,99,1,86,39,30,19,78,6,42,29,28,70,52,83,88,79,15,8,39,27,60,5695
user_74178,74,59,77,43,90,79,38,90,11,79,31,35,42,93,29,64,32,16,55,80,37,10,3,3,45,100,42,6,45,49,62,52,33,31,74,10,76,82,85,54,72,97,41,60,56,31,71,85,44,69,5695
user_92789,4,31,33,64,32,64,2,3,54,26,94,14,17,57,15,82,49,3,56,98,46,97,69,24,24,46,25,70,41,18,99,62,37,49,81,26,58,70,70,42,75,91,39,24,73,78,52,58,81,34,5695
user_66724,44,55,52,85,18,20,44,49,82,39,84,21,62,72,4,60,61,24,22,6,83,94,44,92,50,66,29,49,19,71,1,79,15,95,61,31,51,10,2,19,42,100,12,15,45,41,44,52,60,63,5695
user_2872,76,50,27,65,98,77,24,64,100,42,89,64,51,34,27,87,8,97,76,75,66,46,14,68,60,25,74,34,82,1,86,33,61,19,30,79,74,56,24,84,2,70,45,31,32,3,53,10,82,24,5696
user_27139,88,61,82,9,52,52,8,84,5,78,25,68,40,64,68,93,47,79,17,90,87,86,19,53,76,83,72,93,72,24,44,25,77,41,13,15,93,49,3,42,8,12,18,28,74,32,76,13,19,85,5696
user_22653,37,60,73,87,55,10,9,22,71,23,39,16,64,36,44,34,74,70,73,33,47,84,15,93,55,96,10,77,91,66,61,63,26,44,27,9,65,56,40,78,81,20,56,26,21,47,80,60,84,9,5696
user_91108,88,85,20,86,92,93,73,99,72,91,75,22,60,19,36,94,84,28,66,26,43,2,93,62,4,46,26,2,47,9,75,9,65,87,70,81,54,44,28,36,27,16,41,3,88,95,21,78,13,23,5696
user_19935,71,33,17,31,92,14,1,53,98,60,77,55,54,25,46,1,39,47,63,84,9,51,75,68,81,31,24,43,96,57,38,90,45,71,17,63,45,32,95,24,77,57,17,14,40,80,21,26,93,59,5697
user_47786,16,19,71,93,55,71,6,74,94,29,49,51,62,99,94,92,5,4,73,34,10,37,72,46,81,36,7,46,39,14,47,19,52,65,76,55,34,65,88,26,78,57,27,13,63,34,15,50,79,6,5697
user_65294,87,68,36,56,40,79,42,62,16,28,74,95,1,56,83,35,64,19,24,95,23,31,13,75,27,4,90,90,19,45,23,39,80,48,13,63,71,83,82,45,47,57,74,27,13,34,45,81,85,56,5697
user_48000,96,99,12,51,12,82,97,17,17,92,20,94,87,72,48,58,1,50,17,62,9,8,21,31,20,55,48,77,56,63,41,43,73,85,33,2,76,3,92,68,51,87,54,27,28,30,100,72,67,90,5697
user_12889,50,52,29,49,95,33,73,81,9,50,54,36,16,44,20,34,6,33,80,37,9,82,25,67,44,10,75,37,37,95,68,51,84,79,23,26,89,74,98,50,15,23,87,53,58,31,98,38,49,15,5698
user_37135,52,77,17,74,10,99,94,20,50,21,45,53,60,81,17,82,36,21,67,17,59,93,19,45,60,29,80,100,60,27,87,57,36,54,61,25,33,12,97,4,11,44,75,35,1,95,28,89,85,33,5698
user_97802,42,61,26,44,10,34,3,12,24,72,57,38,36,27,73,15,55,74,88,27,59,92,54,74,17,44,84,35,19,96,20,1,47,70,22,28,100,50,84,13,19,28,30,33,69,13,59,65,64,60,5698
user_23203,81,97,53,38,13,5,13,32,86,60,79,43,98,81,48,73,46,13,67,95,88,33,79,46,41,78,17,38,96,1,31,56,40,11,61,66,100,14,70,97,30,18,1,27,59,67,94,56,37,59,5698
user_65139,85,51,92,72,60,37,98,53,53,62,26,21,24,18,61,38,42,50,37,33,2,4,68,19,100,41,64,34,92,80,85,75,67,93,33,25,89,80,63,86,11,86,50,38,55,61,33,57,39,35,5699
user_80867,65,16,62,78,42,64,72,34,68,9,96,91,22,88,47,18,82,75,42,36,10,46,16,18,86,15,99,66,15,90,35,19,74,98,81,70,50,91,42,69,25,62,76,75,1,71,30,88,10,23,5699
user_96223,71,76,53,100,51,98,77,59,52,51,67,32,89,61,55,17,76,77,2,47,73,27,79,69,6,89,2,63,2,89,40,18,59,29,89,65,25,23,30,55,62,81,17,7,36,44,12,70,50,23,5699
user_93193,47,39,30,36,26,24,91,3,46,19,48,68,59,65,51,59,47,77,1,97,32,86,9,86,39,4,33,67,25,90,28,96,18,60,34,65,57,14,39,73,100,5,30,100,73,22,43,40,81,87,5699
user_97178,31,74,34,93,45,10,70,62,42,99,88,14,73,17,32,91,30,32,34,93,13,39,82,68,84,26,57,23,23,70,95,82,44,95,88,87,35,2,87,94,4,10,85,59,33,28,91,1,92,14,5700
user_41378,89,76,21,71,85,14,40,88,44,55,91,25,59,58,84,50,7,53,31,67,33,64,55,96,68,92,65,20,54,59,29,38,87,97,100,64,26,59,33,4,45,55,46,27,19,13,88,69,77,41,5700
user_24876,95,59,73,10,51,100,7,37,1,43,48,77,22,39,89,56,52,65,93,96,73,52,47,38,9,11,90,39,41,39,42,2,12,87,11,5,27,26,37,74,91,44,21,32,21,50,65,13,67,41,5700
user_78132,58,16,35,89,11,10,10,57,85,95,25,16,19,99,31,13,17,26,65,76,88,80,17,53,57,30,14,25,38,31,16,37,16,33,38,77,26,45,90,57,91,8,2,59,67,62,97,55,80,82,5700
user_80876,78,92,27,23,59,18,41,73,44,95,23,93,17,35,67,80,38,15,65,87,71,24,65,52,47,12,52,69,44,55,99,77,90,17,61,10,63,18,43,15,55,75,71,16,9,21,71,58,39,31,5701
user_6756,22,60,30,94,83,70,30,9,35,68,69,18,65,75,21,82,54,34,23,61,100,3,70,28,55,18,27,6,64,47,54,12,100,39,35,18,17,32,8,90,68,72,23,58,54,98,97,93,70,90,5701
user_35353,28,82,48,26,17,75,15,55,21,90,10,37,67,20,87,83,79,9,93,77,3,75,74,4,43,88,89,91,18,46,19,34,98,97,12,20,46,12,86,4,95,33,15,65,79,10,56,46,10,60,5701
user_42033,64,1,42,98,80,69,16,10,25,57,38,49,15,79,45,72,100,45,46,77,18,73,82,45,91,9,73,86,42,20,73,31,59,36,61,72,79,3,39,5,21,81,61,44,86,40,16,33,52,51,5701
user_50504,92,36,2,66,9,57,77,89,49,22,5,59,43,7,38,55,4,85,38,19,11,59,58,79,54,12,44,94,57,94,25,66,53,76,22,30,77,59,84,85,63,90,89,36,4,55,65,3,2,82,5702
user_59430,43,95,67,1,31,28,69,71,2,38,46,43,20,22,64,16,51,26,86,24,81,31,12,49,58,85,92,44,12,93,4,38,34,27,47,83,56,14,32,48,50,84,5,28,51,82,27,67,45,37,5702
user_29684,33,33,51,32,41,65,27,27,7,99,46,14,8,21,84,47,65,97,36,94,63,80,56,69,63,7,24,82,48,29,67,96,65,66,16,96,68,11,81,71,81,86,32,55,85,90,31,38,38,34,5702
user_37368,70,15,65,93,8,91,11,100,46,90,95,10,88,57,61,49,35,35,92,65,36,64,54,95,80,27,32,40,60,12,66,15,53,81,13,3,14,44,77,76,68,1,72,58,33,80,3,48,16,72,5702
user_94576,73,49,11,38,47,94,66,91,27,62,52,65,92,31,82,44,56,70,23,41,63,76,54,16,75,48,26,82,97,4,73,63,18,78,19,58,69,95,67,57,73,84,7,53,54,14,53,80,91,10,5703
user_60379,52,35,3,57,93,24,50,40,93,1,37,42,15,20,47,48,39,93,60,98,2,54,39,21,69,25,62,44,73,50,76,75,38,34,3,26,2,43,85,34,72,20,53,47,29,77,95,80,73,15,5703
user_46466,49,69,91,1,35,89,53,29,92,3,15,59,64,99,39,34,26,11,38,75,40,44,66,44,97,60,22,49,52,56,25,44,80,95,30,65,5,60,22,79,92,23,61,87,35,28,98,42,85,38,5703
user_96360,41,2,5,48,89,60,41,75,49,20,38,66,36,20,71,38,13,14,56,73,14,27,46,90,66,46,24,78,78,10,50,94,48,31,87,90,9,82,1,69,52,94,96,35,93,85,39,97,98,51,5703
user_6566,77,90,7,32,51,7,75,81,71,42,38,71,57,48,28,89,12,54,14,62,56,46,95,34,23,42,37,31,30,92,53,45,36,95,63,59,2,83,83,16,25,11,30,33,52,87,25,47,74,74,5704
user_21395,20,87,56,32,62,21,68,62,39,97,62,67,70,77,87,78,90,76,97,87,92,80,98,32,4,28,23,87,86,11,94,15,66,71,2,7,81,19,89,76,20,21,98,21,100,70,26,67,50,26,5704
user_96224,92,52,82,95,52,33,35,23,93,30,57,76,44,10,89,91,54,90,8,87,19,28,37,31,2,99,17,45,29,15,40,87,48,85,76,79,15,28,48,12,42,78,18,100,82,35,73,74,12,41,5704
user_78162,92,94,35,2,76,92,12,94,72,93,54,12,44,15,36,18,67,99,69,98,13,60,14,22,36,48,38,55,65,84,25,12,19,83,59,45,43,76,56,24,56,33,21,91,7,6,5,42,58,52,5704
user_24159,61,52,30,73,3,39,53,7,74,10,52,25,96,53,76,16,78,13,30,41,33,90,59,53,40,27,40,91,8,80,86,38,94,59,23,20,15,20,56,16,48,76,28,75,25,24,50,46,1,55,5705
user_81390,46,60,21,35,58,16,52,27,8,37,32,31,36,22,19,20,53,53,62,14,91,4,14,59,85,100,80,89,6,91,41,60,90,2,54,91,64,19,70,59,27,1,80,30,32,13,74,47,89,18,5705
user_27961,30,1,6,11,17,60,44,37,82,67,27,83,71,63,54,10,97,8,77,97,12,34,20,75,53,80,36,58,16,16,4,70,42,31,32,60,86,53,39,26,14,23,34,31,54,28,21,61,47,18,5705
user_64721,71,41,77,65,13,14,55,43,33,25,97,13,82,30,68,3,47,66,2,89,97,32,75,22,69,99,79,18,15,83,56,51,99,85,98,28,26,87,63,75,15,60,22,42,17,93,95,4,73,52,5705
user_88102,41,81,28,9,18,52,12,64,12,11,37,5,73,30,88,49,43,14,3,59,97,72,57,44,45,37,31,64,13,1,82,27,19,56,87,80,47,72,75,74,84,45,21,39,74,81,92,30,88,17,5706
user_88546,33,38,42,15,31,97,48,12,68,98,36,83,84,91,17,54,43,89,66,9,65,87,19,62,95,73,5,1,25,60,62,6,67,3,48,64,32,7,30,10,36,7,94,7,24,54,92,40,92,77,5706
user_24319,16,83,72,65,61,42,50,1,89,67,1,26,93,70,47,45,46,91,26,26,95,58,59,100,95,84,68,60,81,10,68,68,63,64,75,54,30,55,41,3,86,97,75,77,43,55,9,20,43,61,5706
user_97533,89,4,11,94,16,33,62,27,52,85,4,24,73,39,64,100,90,79,63,99,57,58,7,92,95,8,60,20,65,36,76,50,3,22,94,60,3,49,7,17,90,68,64,97,95,89,55,35,98,87,5706
user_47215,53,65,91,9,87,71,84,44,86,15,24,73,90,31,91,31,18,85,63,41,12,89,54,40,62,85,65,17,70,26,21,78,1,90,52,74,57,89,16,84,94,29,32,82,93,59,50,83,15,75,5707
user_80787,35,20,95,90,46,21,52,68,15,4,58,51,16,92,22,100,32,70,5,33,76,100,41,65,33,28,88,94,69,17,33,7,46,69,84,83,24,59,12,43,27,33,27,37,44,56,12,36,32,26,5707
user_5079,98,66,67,33,74,43,39,33,84,18,86,81,24,14,90,84,91,19,51,81,22,41,19,5,85,42,51,63,87,27,42,26,48,17,71,18,100,73,36,31,64,88,95,39,82,56,63,22,34,78,5707
