user_id,item_30770,item_49901,item_92557,item_89262,item_49018,item_27577,item_10498,item_66905,item_91589,item_45373,item_73102,item_90995,item_70099,item_34040,item_75753,item_91024,item_84338,item_82793,item_92219,item_50317,item_9645,item_55428,item_96342,item_53352,item_94932,groupId
user_11139,18,17,23,31,77,86,94,38,34,14,99,7,93,73,92,25,73,50,73,91,76,12,78,15,58,1743
user_86649,100,63,70,30,31,33,54,68,93,4,60,50,26,88,57,16,86,57,86,30,56,48,98,18,15,1743
user_29749,30,36,88,33,48,18,35,62,83,16,98,72,33,21,63,86,18,61,79,76,70,35,43,54,44,1743
user_77466,99,60,78,5,91,91,9,13,100,12,100,98,21,49,79,43,6,18,26,14,29,50,66,63,6,1744
user_68054,76,8,96,43,62,22,12,60,87,67,71,13,59,80,25,35,76,44,24,26,35,11,25,32,86,1744
user_38963,65,28,23,79,16,19,42,40,33,54,43,27,100,6,49,86,32,92,38,9,97,100,31,59,70,1744
user_27880,27,68,89,13,74,49,100,35,23,9,47,8,12,94,88,53,98,41,22,17,52,12,91,56,28,1744
user_43391,38,32,37,31,13,38,94,58,40,35,25,91,27,8,62,99,42,97,82,98,10,63,16,72,95,1745
user_78064,53,98,37,25,79,80,81,12,23,39,30,95,91,66,91,41,6,87,55,98,19,6,70,66,44,1745
user_43029,96,81,19,69,8,76,55,3,7,64,69,52,48,41,98,45,47,82,81,40,56,35,50,93,95,1745
user_81581,22,23,2,61,10,15,12,40,92,42,31,94,17,81,35,83,85,13,46,85,78,56,70,67,67,1745
user_22015,67,67,87,23,35,12,78,87,27,80,80,11,50,75,26,94,15,45,71,100,15,28,19,33,51,1746
user_20882,30,38,32,42,98,45,29,60,76,93,11,33,47,61,45,58,95,58,2,37,31,18,90,93,17,1746
user_25740,88,33,99,90,66,65,84,5,14,23,46,17,46,86,23,35,4,84,49,41,30,9,69,100,37,1746
user_34477,19,8,95,1,82,12,28,84,83,17,22,100,6,18,79,87,77,27,70,66,62,36,66,48,2,1746
user_47611,12,46,82,36,41,14,85,72,52,11,10,25,42,16,5,82,15,41,37,46,29,58,28,10,95,1747
user_64509,20,75,70,39,52,14,77,2,42,59,41,28,56,7,100,30,61,61,18,53,18,80,68,66,57,1747
user_88497,1,92,71,79,53,42,71,11,12,55,48,40,32,60,50,60,96,5,55,49,50,35,10,43,49,1747
user_49881,21,72,15,87,78,22,67,91,1,40,41,55,15,50,45,59,83,33,81,3,78,80,65,13,90,1747
user_88568,98,77,50,83,30,35,46,26,45,24,71,86,7,92,72,40,24,98,22,10,36,10,79,4,46,1748
user_79990,37,100,95,72,50,9,74,40,55,41,78,20,53,50,49,19,26,25,22,94,37,97,57,7,88,1748
user_26672,32,34,48,91,7,76,30,19,99,38,17,63,88,3,61,12,75,93,94,66,88,74,64,2,53,1748
user_82692,95,40,7,76,18,47,48,67,78,14,6,49,87,88,94,15,6,95,32,45,10,10,58,78,35,1748
user_76832,82,44,9,62,87,61,7,8,22,74,56,96,57,79,81,28,19,11,9,72,2,69,20,66,63,1749
user_81757,77,70,14,54,76,74,91,73,63,17,35,19,21,45,60,25,93,70,42,77,99,42,49,51,87,1749
user_53246,11,25,85,54,66,40,10,13,37,37,46,39,79,9,24,73,15,84,11,9,65,3,8,69,96,1749
user_10787,85,88,97,46,47,53,62,46,75,94,94,26,71,73,66,64,16,74,18,7,3,33,94,78,43,1749
user_7457,40,43,88,45,90,29,90,34,17,49,43,85,97,95,14,26,19,85,10,20,6,97,31,2,89,1750
user_76781,22,88,35,19,50,18,63,25,58,74,96,85,74,88,6,60,5,51,43,38,27,1,56,93,65,1750
user_88611,33,13,67,96,63,3,100,76,24,9,92,5,2,63,27,96,9,65,40,69,33,47,91,18,66,1750
user_76055,22,10,16,97,74,97,2,69,49,64,99,15,32,82,38,100,13,72,83,69,57,9,80,57,100,1750
user_15559,87,43,66,23,81,47,94,57,46,83,35,54,38,16,91,78,83,21,100,66,39,44,55,69,15,1751
user_87087,74,4,8,77,1,23,30,38,43,18,7,9,51,40,22,44,78,82,28,66,11,45,36,39,35,1751
user_27088,10,99,85,43,19,97,75,15,86,36,23,58,62,85,27,79,57,100,13,71,86,68,18,43,97,1751
user_24666,38,41,68,92,69,37,10,52,69,43,86,50,30,1,58,62,63,52,62,37,24,85,99,80,63,1751
user_82419,8,58,49,31,69,19,88,44,59,81,86,21,3,71,65,32,90,63,76,34,53,19,7,71,99,1752
user_86084,80,48,100,57,80,83,68,19,30,59,87,24,41,54,5,68,50,21,73,19,45,27,34,35,33,1752
user_61902,28,59,2,4,51,87,21,76,26,15,87,31,99,70,15,1,5,18,15,36,28,95,99,66,77,1752
user_80981,1,91,61,48,15,7,12,80,78,40,51,64,29,13,21,14,32,4,41,87,46,18,95,34,39,1752
user_34197,83,22,48,30,39,11,9,39,57,99,24,72,71,11,96,34,37,39,92,1,51,90,7,59,89,1753
user_61080,28,68,69,5,28,5,20,61,79,34,68,61,74,17,66,16,38,71,13,14,6,87,45,64,19,1753
user_93912,41,100,69,2,14,30,42,22,26,69,87,15,25,78,44,92,70,46,29,72,17,6,21,95,57,1753
user_83022,37,46,71,22,44,21,62,39,79,10,5,95,56,72,97,3,100,36,48,78,41,94,72,99,67,1753
user_32009,59,27,27,49,56,6,41,67,64,60,13,63,55,82,35,80,13,69,74,73,48,87,36,77,62,1754
user_50139,10,29,21,86,90,31,53,23,70,33,74,34,57,40,62,82,86,81,27,32,81,1,100,67,4,1754
user_1512,30,8,19,50,29,83,32,56,80,56,54,81,71,16,44,77,1,77,20,97,96,100,10,84,21,1754
user_76896,60,87,84,45,52,93,97,47,58,22,4,50,32,25,51,63,59,91,57,80,15,71,99,73,41,1754
user_66243,69,6,40,75,46,57,45,61,8,24,25,50,13,72,53,96,47,89,19,94,41,74,33,58,95,1755
user_48158,54,69,15,4,42,98,42,4,84,100,14,87,5,57,88,37,40,8,65,87,34,75,35,75,23,1755
user_11382,48,34,88,31,21,18,26,64,3,44,20,18,89,50,47,66,72,72,12,50,2,49,11,80,40,1755
user_72198,25,43,82,45,74,7,68,86,12,40,52,82,50,100,11,37,81,69,51,26,46,29,5,22,35,1755
user_92642,26,74,99,42,73,94,15,100,65,92,74,77,11,9,14,54,68,76,3,14,4,25,27,70,56,1756
user_18018,52,48,47,71,37,71,43,2,43,32,86,14,74,45,19,12,2,6,95,60,47,23,16,3,90,1756
user_86515,23,61,47,54,97,48,57,10,43,7,20,39,69,65,58,85,73,42,35,16,39,64,73,77,42,1756
user_94081,27,57,83,84,8,79,30,12,26,11,83,66,60,15,67,55,61,52,35,21,32,69,86,60,49,1756
user_14330,67,18,53,68,58,87,31,89,82,37,33,91,81,6,1,75,21,72,13,96,94,82,15,52,3,1757
user_72499,4,17,76,50,24,43,12,18,31,86,59,7,64,37,77,69,38,23,47,15,32,30,69,37,2,1757
user_48301,2,66,42,2,2,19,52,5,71,66,65,90,39,13,85,13,55,16,61,4,64,33,61,86,95,1757
user_29329,29,55,52,22,88,3,20,18,29,16,30,15,72,11,44,11,11,66,37,24,40,50,60,67,30,1757
user_92302,70,13,98,80,13,84,20,60,96,37,93,95,73,97,77,96,30,23,82,30,93,79,3,1,34,1758
user_64841,75,21,30,34,98,94,68,6,40,34,96,96,28,87,75,77,74,24,90,47,70,32,97,8,38,1758
user_19051,12,87,50,73,84,24,35,90,86,72,4,51,8,66,91,90,47,1,29,4,32,57,97,9,61,1758
user_40195,39,5,63,89,77,99,80,28,66,78,69,98,2,71,34,47,75,20,80,77,36,16,10,38,10,1758
user_79882,51,87,23,20,72,65,29,42,60,80,72,84,48,36,97,45,97,30,11,44,86,87,23,82,15,1759
user_89533,52,76,77,29,90,11,84,86,95,43,67,57,49,29,41,55,39,42,22,9,58,82,72,98,50,1759
user_97195,61,13,91,86,69,72,3,72,43,39,61,26,50,2,55,67,40,8,58,94,39,72,40,79,31,1759
user_96436,24,15,39,63,99,98,71,32,68,99,12,52,92,74,80,41,16,64,64,47,12,75,55,29,78,1759
user_70705,79,94,39,3,27,47,49,89,76,18,20,72,95,3,16,81,7,22,18,3,31,5,5,43,19,1760
user_50643,33,4,3,56,10,13,8,64,68,98,93,78,82,10,14,60,77,51,89,84,97,87,100,51,61,1760
user_11098,5,17,8,49,73,24,97,7,59,12,14,40,22,89,55,62,61,91,27,39,5,31,66,58,90,1760
user_23801,3,26,89,70,86,41,76,87,16,99,86,100,31,86,81,57,18,8,99,26,47,15,57,28,46,1760
user_29024,20,89,31,51,96,19,14,9,29,76,51,23,33,93,54,6,80,90,12,13,25,49,83,93,96,1761
user_36052,23,4,72,23,54,22,41,61,19,25,22,90,100,75,40,28,5,43,3,61,49,41,35,81,94,1761
user_15626,36,66,72,88,50,71,97,46,45,74,2,90,81,14,46,94,77,82,1,12,10,78,28,4,81,1761
user_30095,6,20,72,84,79,84,99,73,35,35,1,17,24,54,32,99,72,28,86,70,90,97,73,7,91,1761
user_10734,18,92,53,78,34,63,39,61,17,1,96,20,70,50,42,6,51,64,56,17,31,84,3,96,55,1762
user_88040,69,51,71,34,22,91,9,21,69,37,20,15,75,76,87,66,91,91,63,100,36,46,27,5,14,1762
user_50782,8,41,83,72,57,94,52,44,83,71,67,62,71,38,15,93,31,89,61,63,77,80,96,33,93,1762
user_85461,75,88,70,2,37,47,99,44,92,21,44,99,87,98,18,38,16,43,12,85,13,21,19,98,79,1762
user_10785,91,45,50,17,88,49,83,75,95,17,54,68,9,70,95,2,7,93,28,56,39,16,87,61,94,1763
user_24641,14,78,78,98,99,58,48,53,77,39,46,100,82,75,96,40,40,3,21,41,80,60,34,32,16,1763
user_65665,39,47,47,13,50,23,90,63,17,26,87,40,13,48,75,62,2,15,78,37,13,1,19,70,16,1763
user_67049,68,64,96,100,49,83,25,58,68,69,12,24,83,65,9,92,15,6,100,36,61,7,39,97,16,1763
user_53448,29,87,72,54,47,7,17,65,47,67,96,77,75,73,73,11,86,34,69,94,70,62,59,68,92,1764
user_5891,45,15,94,23,13,87,39,45,51,72,85,38,29,26,42,83,79,7,54,93,39,91,84,75,31,1764
user_79323,60,82,20,97,27,87,11,19,64,63,85,69,26,84,51,33,28,84,70,2,36,85,84,40,55,1764
user_59784,77,92,48,43,73,14,89,59,4,84,84,9,44,26,37,54,96,57,46,90,50,32,13,77,2,1764
user_35653,79,37,46,14,11,59,79,3,33,5,11,56,99,34,51,71,41,58,57,24,63,16,30,77,8,1765
user_28515,9,70,92,96,77,91,9,2,87,56,47,72,19,52,15,40,99,71,70,90,47,9,83,65,97,1765
user_76314,26,91,87,56,17,48,40,10,46,62,70,70,82,39,45,4,90,54,58,98,70,61,55,98,81,1765
user_85416,36,55,97,24,53,94,36,27,99,71,7,56,46,10,93,88,96,2,84,46,63,50,83,74,96,1765
user_28241,29,14,31,55,18,83,66,5,73,74,95,13,73,9,22,52,89,96,78,86,60,42,49,23,87,1766
user_70341,20,7,97,60,77,27,33,68,62,6,78,72,6,18,38,19,95,61,5,22,95,73,59,74,82,1766
user_48311,20,73,62,57,47,4,7,37,83,31,50,5,47,19,92,89,88,66,24,44,10,31,63,87,48,1766
user_16968,95,94,32,59,20,34,59,94,16,49,24,82,75,81,43,48,51,31,94,44,46,61,18,47,90,1766
user_44707,36,94,40,21,34,81,30,64,71,65,57,80,20,73,44,67,56,19,81,54,24,39,45,44,13,1767
user_84356,98,47,57,100,13,22,15,65,94,33,83,29,87,35,53,97,64,16,86,46,42,60,59,94,62,1767
user_17907,97,8,86,25,67,87,91,17,10,19,69,47,43,19,7,29,35,91,25,53,64,39,17,5,87,1767
user_45678,41,34,100,16,6,52,59,73,40,27,39,27,69,98,76,81,95,30,40,24,5,6,7,22,76,1767
user_82169,81,89,97,23,77,26,30,3,47,14,84,43,8,36,53,41,41,25,62,93,75,44,20,97,83,1768
user_44314,63,11,54,49,86,19,47,25,15,35,87,35,4,82,1,56,50,78,9,70,34,73,21,4,26,1768
user_63085,83,59,3,68,46,15,38,76,19,80,41,70,67,47,4,64,81,16,32,99,81,84,49,21,94,1768
user_21105,80,90,40,87,91,15,69,92,27,61,55,3,57,42,66,98,12,16,1,52,27,16,89,84,92,1768
user_36653,4,93,98,13,77,31,56,27,54,98,6,99,61,96,23,4,72,1,14,76,91,77,84,56,26,1769
user_3900,31,59,78,14,18,30,7,27,38,51,55,82,26,87,82,36,63,83,89,19,77,47,53,45,2,1769
user_15516,2,59,31,92,55,48,95,30,100,61,18,65,43,78,25,21,97,9,73,68,11,53,68,83,2,1769
user_88732,47,26,61,71,1,99,47,28,45,84,19,47,56,22,53,17,45,24,78,22,40,39,25,70,71,1769
user_61038,62,75,40,89,85,24,100,95,37,88,11,69,40,20,11,56,37,41,49,5,16,82,70,67,49,1770
user_41479,78,15,41,26,57,83,63,56,98,65,26,17,54,68,44,16,24,19,44,71,13,75,74,30,90,1770
user_41571,2,40,64,93,51,22,20,89,78,5,27,42,3,94,25,62,22,26,19,41,77,14,55,72,30,1770
user_13323,36,99,52,13,22,83,69,37,7,94,21,99,95,8,95,44,83,37,98,35,66,59,13,81,59,1770
user_64110,77,88,95,60,43,71,29,68,61,15,22,24,37,13,4,88,3,74,79,40,17,4,49,20,53,1771
user_10621,82,49,51,6,96,76,19,93,29,76,68,54,69,16,54,14,58,4,83,35,92,58,74,4,49,1771
user_2772,59,40,19,69,68,81,33,72,46,51,3,87,26,42,20,56,19,83,54,40,1,54,94,18,99,1771
user_80074,45,88,37,88,74,45,41,100,80,54,95,47,15,93,68,10,83,53,78,95,91,50,43,8,51,1771
user_84586,62,41,35,16,19,17,18,75,11,37,41,95,75,68,73,8,94,35,41,53,48,74,85,61,63,1772
user_50445,80,43,20,79,36,82,80,34,13,52,60,25,9,25,68,96,91,25,51,93,41,89,86,22,56,1772
user_13076,8,82,89,38,100,27,64,91,27,61,55,86,51,11,48,54,63,36,94,52,45,78,34,63,52,1772
user_73361,20,14,26,99,46,43,29,65,44,47,94,87,80,48,64,91,57,100,79,37,53,64,22,96,87,1772
user_62944,28,29,29,83,94,48,48,77,11,71,2,65,46,40,11,95,25,22,89,36,93,42,29,39,87,1773
user_23531,22,30,99,4,82,79,37,10,48,93,99,13,83,12,27,57,91,29,54,58,27,47,6,100,50,1773
user_13425,36,59,24,99,39,69,8,99,69,9,61,14,8,44,19,17,45,45,61,50,97,30,22,70,68,1773
user_51705,78,22,44,93,67,13,99,92,95,32,48,17,96,50,92,65,57,51,46,15,38,5,90,10,68,1773
user_89281,25,44,35,71,61,29,81,31,74,24,3,97,92,48,52,87,59,89,53,20,98,25,94,61,77,1774
user_20038,73,54,51,65,3,76,55,96,20,84,67,20,72,31,36,55,19,69,11,55,56,80,4,18,55,1774
user_34797,18,49,70,15,73,48,11,89,55,34,21,72,63,39,24,60,46,27,26,47,67,48,62,93,71,1774
user_41184,11,47,7,86,5,6,69,45,44,30,88,80,95,66,59,31,49,6,99,33,12,26,39,61,33,1774
user_53598,87,75,3,91,6,47,43,15,31,86,61,8,27,49,47,80,39,75,75,99,41,76,43,77,43,1775
user_37578,33,96,63,13,71,84,79,49,37,46,98,9,29,61,99,1,43,84,50,3,76,69,22,61,41,1775
user_88269,2,14,74,17,57,60,85,19,41,21,81,33,56,53,56,59,92,85,28,42,24,52,42,78,3,1775
user_74051,60,48,5,55,16,33,59,26,57,57,35,62,4,10,83,87,71,77,94,99,58,16,62,67,73,1775
user_57702,44,12,46,68,18,85,22,7,65,64,45,78,92,42,73,96,45,27,18,1,31,4,6,88,5,1776
user_51269,64,39,30,17,99,71,71,38,6,62,37,69,91,99,94,39,71,84,55,48,14,78,79,40,28,1776
user_37268,26,27,95,9,73,25,39,52,92,58,81,7,56,14,42,85,25,1,80,11,93,18,62,65,39,1776
user_79141,26,28,7,89,9,99,65,50,3,56,21,77,84,41,32,45,97,10,71,1,22,6,3,4,88,1776
user_87730,26,5,81,1,85,53,99,32,21,41,91,41,62,45,20,3,61,76,31,61,9,82,23,3,95,1777
user_99699,99,64,29,99,30,55,66,48,69,15,56,57,68,92,36,79,97,36,54,30,78,53,16,61,8,1777
user_90636,68,84,49,40,46,68,41,71,51,31,11,17,25,76,56,18,92,70,30,69,36,53,57,76,14,1777
user_14776,1,70,31,32,43,6,11,29,43,93,81,4,82,83,59,68,10,58,31,85,88,72,62,37,54,1777
user_26626,2,32,63,59,10,28,79,76,69,5,21,78,41,33,34,33,3,95,5,53,47,70,65,97,17,1778
user_21591,75,72,60,31,63,74,95,85,24,32,14,99,98,8,97,99,88,12,46,47,12,92,57,49,23,1778
user_29594,50,82,98,93,22,62,14,45,11,18,60,22,26,76,77,8,38,95,61,3,84,21,34,38,47,1778
user_97703,35,41,27,50,24,58,76,49,100,63,32,10,38,91,87,96,14,39,58,91,11,85,13,48,62,1778
user_31437,58,7,49,15,23,99,63,97,74,48,97,21,78,72,43,15,48,41,41,69,27,46,63,54,64,1779
user_4183,40,89,64,72,94,13,86,51,90,36,56,5,74,28,29,26,7,92,8,9,51,37,23,1,75,1779
user_37060,45,31,39,25,95,38,43,62,71,76,11,83,68,77,17,80,54,65,98,19,18,99,63,70,67,1779
user_39102,8,22,52,55,12,61,21,78,77,22,92,82,3,6,22,68,19,34,22,62,30,66,14,12,100,1779
user_42613,69,59,59,88,84,92,100,74,80,2,23,93,13,77,26,24,13,71,48,16,100,46,31,49,87,1780
user_84517,52,35,71,97,77,48,69,86,36,34,86,54,2,27,7,97,80,77,100,17,92,68,6,22,96,1780
user_58222,21,75,41,22,67,40,23,75,37,13,38,91,67,18,47,15,85,92,77,20,72,30,77,90,97,1780
user_59888,93,100,12,1,44,3,78,14,13,39,98,87,16,99,54,79,89,78,77,79,22,12,32,27,18,1780
user_94202,40,57,66,67,18,42,32,96,92,8,93,71,51,65,19,2,97,59,15,86,77,9,31,13,33,1781
user_54793,28,25,76,33,48,20,24,49,85,46,35,63,99,37,46,63,73,84,35,43,53,85,89,71,9,1781
user_8799,47,91,43,6,32,96,98,14,38,88,35,45,29,75,66,99,95,81,90,88,7,69,8,99,2,1781
user_6997,48,10,23,7,3,46,49,61,19,92,13,33,68,95,34,36,91,19,16,83,5,97,81,26,65,1781
user_29971,57,91,18,78,68,51,28,55,61,23,7,55,89,8,69,35,48,40,31,48,8,17,5,11,61,1782
user_86687,19,56,1,9,46,81,98,67,79,72,87,62,64,87,17,60,71,14,15,40,76,60,84,23,43,1782
user_55711,83,29,17,93,14,7,32,77,86,88,4,47,83,14,48,63,25,7,77,21,95,63,71,62,10,1782
user_61354,46,69,2,4,55,81,7,51,57,85,97,56,8,14,72,18,90,21,82,22,93,71,44,58,11,1782
user_35769,96,88,45,34,11,25,28,54,56,96,75,12,50,76,11,87,100,78,54,31,20,75,38,2,15,1783
user_53881,23,32,9,74,77,78,72,3,24,78,7,7,65,59,22,11,10,5,14,9,67,2,52,15,53,1783
user_88787,99,36,13,87,20,17,34,75,38,45,62,7,76,52,7,22,99,71,11,86,90,55,76,78,23,1783
user_93263,75,52,65,35,37,28,28,39,5,9,92,34,78,99,44,54,41,68,31,99,90,88,1,14,81,1783
user_17199,44,74,91,87,35,64,15,24,1,51,16,49,11,39,87,38,62,84,62,89,30,34,21,25,50,1784
user_98215,74,72,87,55,8,92,23,17,82,71,46,75,38,30,67,40,68,20,53,7,15,93,93,96,72,1784
user_83012,78,50,16,14,85,93,22,91,22,14,38,11,75,72,6,35,52,69,73,55,76,95,34,72,59,1784
user_54745,9,70,32,66,5,15,57,19,1,66,50,48,44,76,35,61,35,43,54,15,39,62,87,30,81,1784
user_36648,84,25,2,82,1,29,20,94,2,24,24,31,52,41,32,58,61,13,63,37,78,55,1,90,13,1785
user_47905,54,49,60,48,46,40,65,78,98,87,49,64,70,7,12,18,43,73,56,96,58,29,5,92,17,1785
user_8156,62,35,74,16,31,30,37,81,11,37,83,48,16,77,12,59,55,36,9,98,22,83,76,66,40,1785
user_79459,63,47,23,15,49,89,66,43,74,34,88,39,100,66,10,39,42,58,19,64,24,63,98,85,84,1785
user_61878,29,21,60,43,94,8,73,47,76,89,3,99,62,39,45,12,42,70,93,4,31,32,41,20,39,1786
user_47924,19,21,77,17,71,40,35,36,53,37,14,58,15,6,57,47,1,100,56,49,77,38,18,15,57,1786
user_93359,4,86,84,92,21,5,1,42,52,98,52,7,66,26,81,60,75,40,39,72,49,76,75,57,23,1786
user_85181,11,48,16,68,97,56,44,68,5,28,82,3,94,86,94,43,3,19,25,48,77,90,28,25,24,1786
user_3878,94,98,20,14,63,82,10,44,31,79,100,43,59,94,67,92,14,35,12,62,97,20,46,92,30,1787
user_18643,7,18,54,74,32,53,24,10,69,94,33,17,53,18,26,15,86,43,52,46,41,57,43,25,57,1787
user_17572,90,56,76,65,62,22,22,11,54,21,88,20,60,62,33,90,49,81,36,56,20,98,58,53,25,1787
user_86794,98,78,67,72,83,40,72,86,1,74,73,60,92,99,49,4,1,100,72,87,64,14,14,67,72,1787
user_55181,57,66,52,4,28,21,55,82,94,15,50,57,82,74,24,13,51,91,16,32,12,35,96,55,12,1788
user_60157,16,12,2,89,31,54,80,64,49,99,85,87,58,41,1,16,71,52,52,39,35,88,46,66,74,1788
user_47031,89,65,6,27,10,59,24,29,79,64,43,3,56,92,23,60,71,59,27,28,25,49,32,32,9,1788
user_17540,25,6,54,13,58,24,41,7,21,41,85,30,79,23,88,91,22,96,80,52,53,53,18,85,63,1788
user_82709,87,6,69,23,60,33,24,29,47,14,80,54,69,99,94,29,84,12,31,70,32,93,82,70,97,1789
user_44739,47,88,89,39,56,43,92,40,52,69,54,90,41,17,89,95,49,91,91,28,39,48,30,95,39,1789
user_23463,36,64,44,40,98,80,81,9,54,17,94,38,48,19,11,75,4,60,85,31,57,52,72,39,73,1789
user_4951,56,97,96,80,39,80,93,62,35,11,85,16,58,52,27,25,30,51,71,91,83,11,47,85,48,1789
user_22892,97,99,93,10,36,36,56,73,79,95,46,100,93,5,18,25,13,60,50,36,32,9,32,18,36,1790
user_12605,63,90,96,74,87,83,94,93,78,66,11,37,78,25,18,88,17,36,10,61,53,28,14,97,86,1790
user_34858,20,56,58,7,45,55,23,71,7,46,68,68,21,36,17,10,20,80,11,68,14,69,44,33,36,1790
user_72093,7,100,80,83,14,94,65,28,28,70,16,19,31,90,96,73,25,15,43,50,20,37,39,22,97,1790
user_89503,93,65,36,63,76,73,47,97,36,41,92,52,70,11,31,91,23,43,50,11,80,90,6,77,33,1791
user_49423,71,54,36,57,48,41,86,99,62,16,50,3,59,54,64,55,38,56,63,70,99,10,76,6,85,1791
user_9507,14,44,80,20,82,15,61,93,11,46,31,47,4,24,31,42,59,23,98,91,60,93,37,90,2,1791
user_28398,86,56,67,2,3,56,94,63,61,43,99,46,54,36,19,53,19,52,70,33,3,22,82,8,47,1791
user_66730,19,31,9,80,85,76,70,63,26,54,23,92,16,5,59,92,16,67,29,80,66,88,76,44,23,1792
user_48198,31,33,68,59,27,27,35,50,21,96,46,20,4,53,68,66,26,96,43,87,75,66,38,25,93,1792
user_29055,68,18,99,59,31,83,78,18,95,45,51,12,68,37,45,87,70,81,19,53,74,12,68,61,84,1792
user_34506,5,98,37,58,63,77,3,26,39,39,84,97,44,80,21,48,8,16,76,12,55,45,2,75,98,1792
user_43828,1,64,2,84,61,15,79,57,63,39,52,30,87,3,68,100,19,11,56,42,92,6,80,26,68,1793
user_32283,48,54,66,8,15,36,78,83,10,76,59,32,14,78,96,49,9,37,55,19,69,40,57,22,79,1793
user_46210,68,51,39,7,31,48,53,10,45,62,53,81,46,35,83,26,26,61,79,23,93,33,14,9,51,1793
user_31922,5,16,62,3,20,11,63,42,73,90,52,25,68,53,1,14,65,23,72,69,30,88,74,65,13,1793
user_5981,68,33,64,73,91,29,84,35,8,22,86,26,37,76,6,83,91,69,24,28,44,77,52,22,31,1794
user_50146,84,63,25,26,73,9,22,25,48,48,11,94,97,18,33,68,25,92,59,45,79,76,95,63,9,1794
user_42032,19,33,19,10,76,98,81,80,2,25,99,1,71,95,66,21,32,32,60,9,70,24,53,20,66,1794
user_79544,12,72,79,89,35,58,7,33,27,29,56,69,90,41,12,3,65,99,44,5,93,63,92,37,52,1794
user_65856,52,90,85,34,43,96,33,44,40,27,76,6,76,94,25,31,96,8,52,74,69,42,16,11,82,1795
user_94414,84,69,77,75,38,27,65,47,98,98,72,99,5,51,14,83,25,13,16,71,91,69,7,33,52,1795
user_10323,41,48,38,45,98,70,50,3,33,11,19,14,17,43,37,52,61,9,57,95,10,37,26,75,10,1795
user_59732,41,85,74,68,42,3,49,65,40,81,7,79,21,39,3,42,50,12,36,47,94,82,38,86,43,1795
user_63995,83,83,100,91,74,65,82,87,24,90,26,13,46,78,36,20,78,17,31,83,24,93,67,58,66,1796
user_47941,67,97,81,34,14,34,91,45,57,73,22,90,78,73,52,76,47,17,79,18,79,21,20,18,25,1796
user_58637,22,51,46,54,27,52,41,56,100,78,13,91,67,23,51,32,24,99,82,22,96,33,25,65,84,1796
user_4757,82,91,85,1,46,72,92,18,93,36,17,83,31,88,43,99,91,71,21,85,57,37,32,94,85,1796
user_97187,74,89,86,95,50,89,64,92,11,32,62,50,2,92,38,57,24,67,6,65,11,76,3,53,1,1797
user_97845,69,85,21,63,78,73,89,8,73,33,51,41,60,43,81,65,99,98,10,59,42,65,63,91,92,1797
user_76240,50,13,79,34,73,58,96,51,17,26,19,32,39,14,27,91,20,32,92,57,62,88,76,65,79,1797
user_45988,28,63,94,23,86,89,64,63,61,7,70,70,94,39,93,11,55,32,90,59,17,13,68,69,71,1797
user_69430,6,62,2,68,92,3,98,13,2,54,16,32,36,28,94,12,41,94,22,51,97,27,28,55,49,1798
user_62308,59,13,25,7,29,74,33,70,8,75,40,87,52,54,31,99,20,67,69,74,75,23,95,25,56,1798
user_95219,49,27,63,27,31,15,38,18,69,7,59,51,15,13,2,36,29,82,23,9,20,34,93,31,47,1798
user_77642,5,72,76,94,66,36,56,48,72,2,4,10,100,17,61,44,59,41,27,41,12,20,80,30,83,1798
user_88591,87,26,64,4,60,17,95,19,76,52,83,17,4,67,75,56,3,83,95,26,68,26,91,47,28,1799
user_32795,97,42,13,13,9,49,45,73,19,20,75,93,96,78,88,100,2,46,2,68,88,68,6,93,86,1799
user_40070,23,32,3,48,37,77,100,13,52,57,10,44,34,83,20,24,48,20,97,47,22,54,63,34,96,1799
user_96036,92,70,67,9,17,53,71,28,28,62,93,75,75,34,20,38,82,26,7,33,16,16,27,11,19,1799
user_42318,67,20,89,72,28,21,33,68,99,58,33,25,35,75,39,39,89,80,57,51,36,79,95,58,8,1800
user_38660,50,21,73,82,30,52,46,5,15,26,3,88,26,93,8,34,35,11,4,5,43,31,12,97,32,1800
user_56678,35,11,78,40,15,76,35,23,90,52,67,83,88,8,72,30,66,18,93,32,90,21,77,88,87,1800
user_63840,45,23,9,7,53,54,75,93,20,40,52,29,67,33,24,37,58,99,66,6,36,96,63,29,67,1800
user_8145,68,73,92,41,4,86,12,61,90,73,100,80,76,88,82,68,98,8,29,54,58,72,41,32,42,1801
user_23809,93,85,95,78,48,47,69,53,19,13,23,67,59,69,50,77,56,100,40,92,33,95,4,49,87,1801
user_17449,47,69,15,6,84,90,62,63,8,59,82,78,68,60,58,77,78,61,6,53,58,88,40,51,8,1801
user_5345,2,95,3,42,57,63,77,94,78,9,57,82,58,69,57,26,36,50,75,58,23,99,14,18,88,1801
user_94844,79,29,94,45,58,39,63,82,40,8,57,79,24,46,49,61,12,46,38,38,39,15,28,31,98,1802
user_1009,5,88,18,52,80,26,59,90,70,46,63,62,29,72,62,96,51,69,71,56,44,5,91,99,14,1802
user_13350,98,27,91,93,38,41,77,96,58,49,7,90,63,25,8,39,27,72,73,76,61,3,43,17,71,1802
user_2759,1,75,89,86,92,74,70,59,13,42,79,53,28,11,67,42,6,18,9,93,5,62,36,6,17,1802
