groupId,group_size,vector_llama,vector_mistral,vector_gemma,vector_phi,vector_ADD,vector_MPL,vector_LMS,vector_APP,vector_random
5392,4,"[47239, 79785, 2649, 58379, 16111, 35983, 75516, 36967, 28867, 13193]","[36878, 5931, 28867, 4752, 13193, 35983, 75776, 37966, 58398, 80552]","[35983, 47612, 80552, 36878, 58398, 32805, 47530, 5931, 35983, 80552]","[58379, 2649, 23106, 79785, 47239, 35983, 42375, 58398, 39238, 36878]","[35983, 58398, 36878, 75776, 2649, 39238, 79785, 24690, 42375, 20066]","[58379, 79785, 23106, 2649, 32805, 39238, 41888, 47239, 44838, 73848]","[58398, 35983, 75516, 75776, 2649, 13193, 20066, 42375, 21333, 15051]","[58398, 2649, 84452, 75776, 51576, 50786, 35983, 24690, 11624, 36878]","[55080, 4403, 66219, 61135, 26663, 20066, 25125, 28867, 80552, 4752]"
5393,4,"[13201, 2649, 55080, 94019, 20066, 55103, 4752, 82177, 75516, 42375]","[4752, 32805, 15051, 61135, 75776, 35983, 47612, 80552, 39238, 75516]","[4752, 32805, 84452, 9390, 11624, 47530, 21333, 55990, 82177, 90364]","[63336, 4752, 55103, 79785, 2649, 94019, 16111, 51664, 75516, 58398]","[4752, 16111, 79785, 4403, 21333, 32805, 75516, 26663, 13201, 55103]","[11624, 13201, 75516, 32805, 90598, 79785, 63336, 50786, 4752, 21333]","[4752, 6453, 4403, 16111, 36967, 21333, 75516, 44580, 80552, 31852]","[4752, 4403, 51664, 58398, 32805, 55080, 16111, 26663, 20066, 79785]","[39238, 37966, 42378, 73848, 61135, 25125, 51664, 41330, 55103, 15051]"
5394,4,"[31852, 78408, 16111, 20066, 51341, 66219, 63336, 55103, 17602, 5931]","[5931, 4752, 62344, 80552, 2173, 39238, 75516, 36967, 36878, 82177]","[47530, 36967, 59952, 13193, 47612, 32805, 58398, 41888, 28867, 90364]","[51576, 59952, 16359, 20066, 16111, 63336, 31852, 55103, 78408, 23106]","[59952, 51576, 4752, 78408, 42375, 84452, 21333, 16359, 80552, 66219]","[59952, 55103, 23106, 31852, 16359, 55080, 42375, 90364, 55990, 80552]","[51576, 84452, 66219, 4752, 21333, 29964, 81206, 18154, 31852, 41330]","[36967, 9115, 32805, 42375, 84452, 16359, 59952, 80552, 78408, 90598]","[11624, 62344, 61135, 44580, 63336, 58398, 16798, 17602, 58379, 51341]"
5395,4,"[6453, 27769, 82962, 85470, 73848, 46658, 23106, 35508, 47530, 28867]","[28867, 5931, 47530, 32805, 15051, 62344, 4752, 58398, 35983, 2173]","[82177, 28867, 47530, 15051, 42378, 59952, 36878, 41888, 9390, 55990]","[27769, 6453, 67012, 82962, 85470, 16111, 20066, 51341, 23106, 28867]","[85470, 6453, 23106, 82962, 51341, 71463, 67012, 46658, 47530, 63336]","[28867, 4752, 79785, 59952, 16798, 46658, 23106, 6453, 41330, 85470]","[85470, 6453, 23106, 51341, 47612, 13201, 46658, 63336, 9390, 82962]","[6453, 85470, 82962, 71463, 47530, 51341, 63336, 11624, 47612, 23106]","[75516, 20066, 42375, 4403, 13193, 27769, 50786, 59952, 37966, 62344]"
5396,4,"[20066, 66219, 50786, 84452, 41330, 5931, 4752, 35983, 47612, 80552]","[35983, 47612, 36967, 36878, 82177, 51664, 28867, 37966, 41888, 9115]","[84452, 37966, 42378, 55990, 90364, 47612, 36878, 39238, 47530, 55990]","[85470, 58379, 66219, 16111, 20066, 51341, 50786, 84452, 39238, 75516]","[66219, 50786, 84452, 20066, 39238, 44838, 61135, 71463, 35983, 85470]","[85470, 58379, 16111, 28867, 42378, 24690, 84452, 81206, 16798, 39238]","[20066, 50786, 66219, 55990, 13201, 71463, 4403, 35983, 61135, 44838]","[50786, 20066, 66219, 39238, 94019, 61135, 84452, 44838, 35983, 51341]","[24690, 6453, 80552, 79785, 41330, 58398, 55103, 75516, 13193, 46658]"
5397,4,"[42375, 24690, 79785, 67012, 5931, 55990, 51664, 25125, 94019, 75516]","[51664, 9390, 28867, 59952, 13193, 25125, 55990, 90364, 4403, 11624]","[55990, 4752, 36878, 59952, 32805, 15051, 41330, 39238, 25125, 51664]","[42375, 24690, 75516, 51664, 79785, 58398, 55080, 73848, 29964, 16111]","[55990, 51664, 24690, 42375, 79785, 73848, 75516, 4752, 36967, 25125]","[24690, 59952, 32805, 42375, 51664, 75516, 55080, 29964, 73848, 25125]","[24690, 73848, 79785, 55990, 16111, 4752, 51664, 67012, 42375, 36967]","[18154, 16798, 36967, 24690, 42375, 28867, 51664, 4752, 55990, 79785]","[32805, 82962, 11624, 42378, 47239, 75776, 75516, 6453, 21333, 62344]"
5398,4,"[13201, 42375, 73848, 66219, 55103, 58479, 35983, 80552, 51664, 9390]","[35983, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177, 51664]","[80552, 55990, 51664, 35983, 4752, 9390, 51664, 80552, 35983, 55990]","[18154, 42375, 73848, 85470, 71463, 67012, 31852, 47612, 35983, 51664]","[42375, 18154, 35983, 51664, 85470, 73848, 41888, 13201, 4752, 66219]","[24690, 35983, 51664, 66219, 37966, 55990, 75776, 42375, 31852, 80552]","[85470, 51664, 18154, 42375, 13201, 16798, 11624, 75516, 73848, 24690]","[85470, 18154, 9115, 29964, 55103, 41888, 42375, 84452, 41330, 73848]","[15051, 24690, 75776, 32805, 35508, 47530, 9390, 6453, 55103, 41888]"
5399,4,"[13201, 75516, 35983, 20066, 16111, 46658, 31852, 73848, 90598, 37966]","[37966, 51664, 28867, 75516, 35983, 61135, 47612, 80552, 2173, 39238]","[75516, 37966, 90364, 59952, 21333, 11624, 9390, 9115, 13193, 25125]","[75516, 37966, 16111, 21333, 11624, 29964, 58398, 23106, 66219, 55080]","[75516, 35983, 31852, 46658, 37966, 13201, 25125, 79785, 21333, 61135]","[47239, 73848, 37966, 55990, 35983, 27769, 59952, 75516, 20066, 6453]","[75516, 46658, 25125, 18154, 35983, 13201, 27769, 11624, 4752, 24690]","[75516, 46658, 37966, 66219, 25125, 61135, 75776, 79785, 21333, 35983]","[90364, 47530, 20066, 13201, 16798, 37966, 55080, 16111, 82962, 17602]"
5400,4,"[47239, 2649, 82962, 46658, 16111, 63336, 35508, 51664, 9390, 13193]","[35508, 2173, 9390, 13193, 47612, 82177, 51664, 37966, 9115, 59952]","[32805, 9390, 13193, 15051, 35983, 36878, 82177, 51664, 90364, 4403]","[27769, 82962, 31852, 63336, 51664, 39238, 16111, 35508, 13193, 9115]","[63336, 82962, 2649, 51664, 46658, 47239, 16111, 35508, 31852, 55080]","[32805, 46658, 85470, 35508, 31852, 16111, 82962, 51664, 2649, 9390]","[63336, 47239, 2649, 82962, 51664, 44838, 46658, 55080, 41330, 73848]","[82962, 47239, 63336, 2649, 29964, 66219, 46658, 51664, 11624, 44838]","[5931, 84452, 23106, 28867, 50786, 47612, 27769, 59952, 17602, 46658]"
5401,4,"[13201, 32805, 51341, 66219, 4752, 36878, 42375, 73848, 16111, 80552]","[32805, 4752, 9115, 62344, 35983, 80552, 2173, 39238, 75516, 36878]","[32805, 47612, 75776, 36878, 47530, 36967, 4752, 35983, 41888, 9390]","[32805, 13201, 51341, 66219, 18154, 47239, 55080, 84452, 35983, 41888]","[32805, 36878, 51341, 23106, 4752, 73848, 13201, 81206, 80552, 16359]","[32805, 36878, 23106, 66219, 41330, 75776, 80552, 90364, 4752, 13201]","[81206, 15051, 73848, 16798, 80552, 66219, 32805, 47239, 47612, 29964]","[18154, 85470, 41888, 36878, 32805, 4752, 16359, 51341, 73848, 4403]","[41888, 75516, 46658, 24690, 16111, 51341, 37966, 23106, 32805, 13201]"
5402,4,"[2649, 47239, 16111, 35508, 78408, 41330, 58379, 55080, 44838, 94019]","[35508, 75776, 41888, 9115, 21333, 11624, 59952, 13193, 25125, 90364]","[35983, 41888, 15051, 90364, 4403, 36967, 3536, 47612, 90364, 11624]","[2649, 58379, 55080, 16111, 35508, 84452, 41330, 15051, 75516, 41888]","[16111, 41888, 2649, 75776, 55080, 47239, 80552, 44838, 78408, 59952]","[42378, 35508, 2649, 36967, 4403, 75776, 66219, 46658, 15051, 41888]","[47239, 16111, 2649, 44838, 59952, 55080, 17602, 80552, 58379, 24690]","[4403, 51664, 16111, 84452, 44580, 24690, 44838, 75776, 55080, 78408]","[85470, 78408, 47239, 37966, 51576, 67012, 44580, 51341, 80552, 47612]"
5403,4,"[67012, 16111, 73848, 46658, 75516, 51664, 58479, 42375, 66219, 90598]","[51664, 75776, 32805, 9390, 21333, 13193, 25125, 55990, 90364, 4403]","[47612, 75776, 51664, 9390, 4752, 36967, 82177, 41888, 59952, 13193]","[67012, 16111, 51664, 75516, 66219, 73848, 55103, 82962, 6557, 90598]","[51664, 73848, 67012, 47612, 4403, 75516, 16359, 16111, 6557, 82962]","[16111, 55103, 75516, 75776, 24690, 62344, 66219, 67012, 90598, 46658]","[51664, 73848, 4403, 67012, 47612, 16111, 6557, 62344, 82962, 21333]","[4403, 51664, 67012, 73848, 58379, 82177, 75516, 47612, 75776, 16359]","[44838, 9115, 80552, 20066, 90598, 46658, 51341, 82177, 75516, 16359]"
5404,4,"[31852, 16111, 90598, 78408, 44838, 94019, 61135, 75516, 37966, 80552]","[58398, 47612, 80552, 37966, 21333, 11624, 59952, 13193, 25125, 90364]","[80552, 47612, 9115, 9390, 21333, 11624, 59952, 13193, 25125, 55990]","[31852, 90598, 78408, 50786, 16111, 16359, 80552, 37966, 9115, 21333]","[78408, 31852, 16111, 9115, 90598, 50786, 2649, 21333, 5931, 37966]","[9115, 31852, 80552, 16111, 6453, 47612, 50786, 4403, 51664, 20066]","[2649, 31852, 82962, 21333, 15051, 50786, 13201, 59952, 55103, 58379]","[31852, 50786, 90598, 16111, 5931, 9115, 59952, 2649, 78408, 44580]","[55103, 9390, 39238, 82962, 16359, 51341, 51576, 26663, 36967, 28867]"
5405,4,"[31852, 79785, 26663, 6453, 16111, 75516, 78408, 42375, 35983, 51664]","[51664, 32805, 9115, 75776, 58398, 4752, 28867, 35983, 62344, 5931]","[47530, 59952, 35983, 47612, 51664, 36878, 55990, 4752, 37966, 15051]","[31852, 71463, 51664, 63336, 58379, 75516, 47612, 75776, 35508, 35983]","[31852, 4752, 75776, 51664, 71463, 16359, 63336, 35983, 47239, 5931]","[42375, 46658, 61135, 16798, 6557, 26663, 47612, 47530, 63336, 67012]","[31852, 4752, 75776, 62344, 47239, 71463, 4403, 15051, 21333, 9115]","[4752, 75776, 31852, 4403, 29964, 16359, 5931, 46658, 58398, 85470]","[4752, 44838, 90598, 80552, 51576, 71463, 42375, 36967, 81206, 5931]"
5406,4,"[26663, 66219, 75516, 41330, 2173, 36967, 82177, 9115, 62344, 73848]","[32805, 75776, 41330, 62344, 9115, 2173, 39238, 75516, 36967, 82177]","[32805, 41330, 75516, 39238, 9115, 62344, 41888, 35983, 90364, 41330]","[26663, 75516, 66219, 41330, 62344, 18154, 55080, 73848, 16111, 39238]","[75516, 41330, 66219, 26663, 62344, 75776, 32805, 55080, 4403, 46658]","[80552, 32805, 46658, 73848, 75516, 62344, 26663, 94019, 44838, 4403]","[75516, 75776, 41330, 62344, 55080, 46658, 36878, 16111, 18154, 67012]","[75776, 75516, 4403, 71463, 27769, 81206, 41330, 62344, 32805, 55080]","[16798, 35983, 80552, 90364, 73848, 55103, 51341, 50786, 5931, 41888]"
5407,4,"[6453, 27769, 26663, 31852, 16798, 73848, 42375, 20066, 55103, 58398]","[2173, 35983, 47612, 58398, 28867, 37966, 41888, 9115, 59952, 25125]","[35983, 58398, 35983, 58398, 35983, 58398, 35983, 58398, 35983, 58398]","[27769, 58398, 31852, 73848, 85470, 17602, 2173, 39238, 28867, 55990]","[35983, 6453, 28867, 2173, 27769, 58398, 26663, 31852, 44580, 39238]","[55103, 6453, 31852, 37966, 35983, 28867, 29964, 58398, 44580, 82962]","[27769, 2173, 6453, 28867, 35983, 13193, 47530, 50786, 44838, 21333]","[27769, 2173, 58398, 58379, 35983, 26663, 44838, 16798, 25125, 44580]","[2173, 66219, 80552, 73848, 6557, 9390, 55103, 32805, 16111, 55080]"
5408,4,"[2649, 44838, 26663, 31852, 79785, 13201, 58479, 55080, 81206, 90598]","[58398, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177, 51664]","[47530, 36878, 59952, 25125, 4752, 58398, 32805, 47612, 9390, 55990]","[2649, 26663, 44838, 85470, 24690, 44580, 62344, 58398, 47530, 75516]","[44838, 59952, 81206, 47612, 85470, 36878, 55080, 75776, 62344, 25125]","[44838, 47530, 32805, 16359, 55990, 44580, 2649, 17602, 85470, 36878]","[47612, 81206, 59952, 31852, 55080, 75776, 73848, 25125, 44838, 16111]","[47612, 17602, 75776, 62344, 81206, 44838, 85470, 55103, 36878, 59952]","[41888, 82962, 36878, 20066, 55103, 44580, 32805, 6557, 84452, 47612]"
5409,4,"[44838, 73848, 24690, 44580, 81206, 66219, 78408, 17602, 35508, 42375]","[39238, 47612, 51664, 36878, 9115, 21333, 59952, 13193, 25125, 90364]","[36878, 51664, 47530, 39238, 9115, 9390, 55990, 36878, 47530, 9115]","[27769, 6453, 6557, 79785, 73848, 24690, 81206, 66219, 78408, 39238]","[51664, 6557, 39238, 79785, 73848, 66219, 6453, 47612, 78408, 75516]","[13201, 17602, 73848, 44838, 78408, 51341, 47612, 9115, 79785, 90598]","[51664, 6557, 79785, 66219, 75516, 6453, 41888, 73848, 39238, 35508]","[6557, 79785, 51664, 66219, 9390, 78408, 42378, 90364, 73848, 75516]","[13201, 6453, 84452, 51664, 55080, 51576, 9115, 25125, 78408, 23106]"
5410,4,"[31852, 2649, 44838, 73848, 20066, 35508, 90598, 42375, 66219, 58479]","[9115, 28867, 37966, 41888, 9390, 11624, 59952, 13193, 25125, 55990]","[47612, 36967, 37966, 41888, 9390, 59952, 36878, 28867, 55990, 9115]","[18154, 27769, 47239, 79785, 2649, 31852, 85470, 42375, 73848, 90598]","[2649, 80552, 9115, 31852, 9390, 85470, 42375, 4752, 94019, 37966]","[20066, 9390, 9115, 79785, 82962, 80552, 47239, 6557, 37966, 46658]","[2649, 31852, 85470, 18154, 9390, 42375, 80552, 55103, 37966, 94019]","[85470, 2649, 31852, 9115, 9390, 44580, 66219, 36967, 94019, 44838]","[61135, 36878, 51664, 36967, 67012, 37966, 2173, 2649, 62344, 82962]"
5411,4,"[73848, 55080, 90598, 63336, 50786, 41330, 80552, 36967, 82177, 90364]","[36967, 2173, 5931, 80552, 41330, 39238, 90364, 28867, 11624, 51664]","[80552, 90964, 61135, 36967, 39238, 82177, 62344, 5931, 41330, 36878]","[18154, 6453, 6557, 67012, 55080, 63336, 50786, 23106, 51576, 39238]","[63336, 90364, 50786, 67012, 81206, 6557, 39238, 85470, 25125, 36967]","[55080, 73848, 42375, 67012, 90364, 61135, 9115, 23106, 51576, 85470]","[63336, 11624, 90364, 67012, 6557, 81206, 85470, 9390, 50786, 39238]","[63336, 51576, 25125, 36967, 50786, 71463, 81206, 41330, 6557, 90364]","[59952, 39238, 79785, 47239, 84452, 23106, 2649, 50786, 90364, 36878]"
5412,4,"[6557, 50786, 26663, 67012, 44838, 66219, 84452, 61135, 82177, 37966]","[35983, 62344, 15051, 75776, 36967, 82177, 51664, 37966, 41888, 59952]","[36878, 37966, 36878, 15051, 55990, 35983, 37966, 55990, 36878, 35983]","[27769, 79785, 81206, 63336, 66219, 58398, 35983, 75516, 36878, 51664]","[35983, 67012, 82177, 50786, 36878, 85470, 29964, 26663, 44580, 42375]","[63336, 37966, 50786, 62344, 27769, 79785, 36878, 29964, 84452, 42375]","[35983, 82177, 67012, 44580, 42375, 85470, 24690, 29964, 17602, 73848]","[35983, 50786, 44580, 51341, 67012, 55103, 36878, 26663, 51664, 59952]","[94019, 47239, 27769, 55103, 9115, 61135, 6453, 63336, 51664, 4752]"
5413,4,"[47239, 79785, 13201, 16798, 24690, 44838, 5931, 4752, 58398, 37966]","[2173, 59952, 84452, 62344, 58398, 37966, 28867, 4752, 15051, 36967]","[55990, 4752, 35983, 58398, 37966, 82177, 2173, 36878, 55990, 4752]","[58379, 94019, 85470, 44838, 2173, 58398, 55990, 75516, 16111, 79785]","[79785, 2173, 55990, 44838, 5931, 75776, 37966, 58398, 13201, 24690]","[16111, 59952, 2173, 81206, 51576, 44838, 35983, 35508, 9390, 58398]","[79785, 37966, 44838, 21333, 2173, 27769, 75776, 90598, 5931, 55990]","[79785, 2173, 20066, 78408, 24690, 75776, 13201, 55990, 5931, 27769]","[94019, 35508, 55080, 37966, 44838, 39238, 2649, 6453, 35983, 24690]"
5414,4,"[6557, 47239, 79785, 67012, 16798, 31852, 82962, 58379, 46658, 73848]","[35983, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177, 51664]","[36967, 58398, 3535, 42378, 35983, 47530, 51664, 36878, 47612, 55990]","[35508, 58398, 73848, 85470, 47239, 17602, 44838, 46658, 67012, 90598]","[73848, 35508, 17602, 46658, 44838, 21333, 6557, 51664, 16798, 31852]","[58398, 32805, 35508, 73848, 11624, 82962, 51664, 46658, 66219, 85470]","[17602, 73848, 16798, 44838, 46658, 4752, 5931, 23106, 6557, 37966]","[17602, 16798, 35508, 51664, 73848, 44838, 21333, 31852, 46658, 6557]","[20066, 36967, 55103, 67012, 85470, 9390, 78408, 47612, 42378, 35983]"
5415,4,"[6557, 16798, 67012, 79785, 2649, 31852, 71463, 29964, 44838, 94019]","[15051, 28867, 39238, 47530, 51664, 59952, 62344, 75516, 80552, 90364]","[4752, 59952, 11624, 13193, 25125, 47530, 55990, 90364, 47612, 51664]","[6557, 71463, 78408, 50786, 17602, 44580, 51576, 75516, 39238, 59952]","[11624, 59952, 50786, 44580, 71463, 16798, 25125, 17602, 78408, 75516]","[6557, 18154, 13193, 4752, 42375, 44838, 25125, 9115, 47530, 17602]","[11624, 50786, 71463, 59952, 75516, 44580, 78408, 20066, 36878, 94019]","[11624, 50786, 71463, 17602, 29964, 25125, 59952, 36878, 75516, 51576]","[17602, 59952, 58379, 44580, 62344, 25125, 21333, 35983, 39238, 82177]"
5416,4,"[27769, 42375, 24690, 44580, 51341, 23106, 35983, 47612, 80552, 36967]","[35983, 42378, 11624, 59952, 13193, 25125, 55990, 90364, 4403, 82177]","[42378, 35983, 47612, 36878, 42378, 35983, 47612, 36878, 42378, 35983]","[27769, 24690, 23106, 42378, 29964, 85470, 2426, 56857, 93019, 38448]","[42378, 27769, 71463, 11624, 35983, 47530, 29964, 44580, 24690, 6557]","[78408, 55103, 27769, 6557, 42378, 35983, 23106, 47239, 29964, 28867]","[71463, 42378, 47530, 16798, 44580, 11624, 59952, 35983, 51576, 90598]","[71463, 42378, 29964, 11624, 44580, 27769, 58398, 47530, 61135, 78408]","[41888, 6557, 42378, 16111, 36967, 37966, 63336, 55990, 16798, 24690]"
5417,4,"[79785, 82962, 42375, 73848, 20066, 51341, 66219, 55103, 78408, 47530]","[5931, 25125, 4752, 80552, 62344, 32805, 47530, 15051, 61135, 39238]","[4752, 58398, 32805, 41888, 9115, 47530, 36967, 58398, 32805, 41888]","[6453, 42375, 58398, 32805, 61135, 4752, 41330, 84452, 79785, 25125]","[82962, 4752, 25125, 32805, 79785, 41888, 20066, 42375, 58398, 51341]","[6453, 90364, 35983, 36967, 41330, 84452, 44580, 25125, 18154, 47530]","[82962, 51341, 32805, 27769, 31852, 41888, 9390, 4752, 73848, 25125]","[82962, 42378, 32805, 58398, 4752, 20066, 79785, 25125, 61135, 42375]","[36967, 47530, 51576, 29964, 81206, 25125, 51341, 61135, 37966, 15051]"
5418,4,"[6557, 82962, 4752, 66219, 78408, 17602, 5931, 75776, 51664, 32805]","[5931, 4752, 62344, 47530, 15051, 42378, 61135, 75776, 35983, 47612]","[47530, 75776, 51664, 47612, 80552, 4752, 51664, 4752, 51664, 4752]","[6557, 82962, 66219, 17602, 75776, 47530, 51664, 36878, 5931, 55080]","[4403, 36878, 51664, 82962, 4752, 5931, 17602, 75776, 47530, 66219]","[66219, 75776, 9115, 82962, 17602, 55080, 67012, 6557, 9390, 4403]","[4403, 31852, 4752, 36878, 84452, 51664, 39238, 67012, 75776, 71463]","[4403, 16798, 66219, 5931, 47530, 55080, 26663, 36878, 82962, 67012]","[94019, 35508, 55103, 35983, 47239, 36878, 16359, 4752, 67012, 16111]"
5419,4,"[79785, 82962, 55080, 46658, 17602, 35983, 2173, 82177, 51576, 39238]","[35983, 47612, 80552, 2173, 39238, 75516, 36967, 36878, 82177, 51664]","[84452, 35983, 9390, 4752, 80552, 2173, 39238, 47612, 15051, 55990]","[18154, 27769, 6557, 79785, 55080, 17602, 84452, 39238, 82177, 9115]","[82962, 51576, 17602, 55080, 4403, 39238, 6557, 2173, 82177, 4752]","[55103, 4403, 46658, 84452, 13201, 66219, 58379, 79785, 82962, 39238]","[82962, 51576, 17602, 55080, 4752, 6453, 78408, 36878, 4403, 44838]","[17602, 82962, 51576, 82177, 39238, 2173, 55080, 4403, 6557, 16798]","[42375, 9115, 4752, 35983, 21333, 79785, 18154, 9390, 13193, 59952]"
5420,4,"[13201, 6557, 2649, 31852, 71463, 94019, 24690, 55103, 66219, 63336]","[39238, 5931, 62344, 4752, 58398, 32805, 47530, 15051, 42378, 61135]","[41330, 39238, 5931, 9390, 25125, 13193, 36878, 4752, 36967, 58398]","[6557, 55103, 39238, 58379, 24690, 51341, 35508, 5931, 66219, 75516]","[55103, 39238, 13201, 51576, 5931, 41330, 35508, 6557, 94019, 2649]","[9115, 28867, 36878, 31852, 37966, 13201, 55103, 80552, 51576, 24690]","[55103, 4752, 39238, 13201, 25125, 41330, 6557, 94019, 71463, 51576]","[4752, 55103, 71463, 24690, 32805, 46658, 51341, 5931, 2649, 39238]","[80552, 50786, 2649, 18154, 63336, 2173, 17602, 37966, 16111, 94019]"
5421,4,"[2649, 73848, 29964, 90598, 51341, 66219, 5931, 32805, 61135, 75516]","[32805, 61135, 4752, 28867, 90364, 59952, 25125, 55990, 13193, 4403]","[32805, 59952, 90364, 25125, 13193, 35983, 4752, 9390, 55990, 28867]","[32805, 73848, 90598, 79785, 58379, 29964, 42375, 61135, 84452, 5931]","[61135, 29964, 32805, 46658, 2649, 5931, 4752, 71463, 90598, 59952]","[73848, 35983, 32805, 2649, 16798, 80552, 71463, 82177, 82962, 5931]","[29964, 61135, 46658, 84452, 6453, 42378, 25125, 2649, 71463, 36967]","[29964, 61135, 71463, 62344, 46658, 42375, 84452, 5931, 90598, 4752]","[51576, 27769, 32805, 39238, 2649, 23106, 13193, 90598, 6453, 47530]"
5422,4,"[42375, 16111, 90598, 81206, 75516, 13193, 25125, 58379, 44580, 23106]","[13193, 25125, 55990, 90364, 4403, 75516, 36967, 82177, 51664, 28867]","[35983, 4403, 9390, 36967, 35983, 9115, 47612, 36878, 36967, 9390]","[18154, 6557, 42375, 58379, 90598, 23106, 13193, 25125, 75516, 4403]","[13193, 25125, 44580, 4403, 81206, 21333, 18154, 42375, 23106, 58379]","[4403, 75516, 6453, 6557, 58379, 13193, 25125, 51341, 67012, 81206]","[25125, 13193, 21333, 44580, 18154, 2649, 81206, 23106, 16111, 32805]","[25125, 13193, 18154, 58379, 21333, 82177, 75516, 80552, 35983, 23106]","[31852, 58398, 17602, 42378, 37966, 23106, 28867, 44580, 55080, 35983]"
5423,4,"[79785, 67012, 94019, 73848, 82177, 37966, 59952, 55990, 5931, 4752]","[59952, 84452, 37966, 36878, 2173, 58398, 90364, 4752, 13193, 25125]","[4403, 55990, 39238, 36878, 82177, 59952, 4403, 36878, 82177, 59952]","[18154, 67012, 79785, 94019, 78408, 50786, 17602, 84452, 82177, 59952]","[59952, 37966, 36878, 82177, 51576, 17602, 47612, 79785, 81206, 66219]","[39238, 4403, 44838, 47239, 78408, 73848, 80552, 59952, 82177, 5931]","[59952, 37966, 36878, 2173, 20066, 27769, 80552, 51576, 75516, 62344]","[59952, 37966, 17602, 55080, 51576, 41330, 79785, 82177, 36878, 66219]","[26663, 58379, 6453, 46658, 63336, 47239, 55990, 4752, 51664, 82177]"
5424,4,"[58379, 66219, 50786, 84452, 42375, 32805, 47612, 82177, 9390, 5931]","[36967, 84452, 32805, 58398, 47612, 39238, 75516, 36878, 82177, 51664]","[35983, 47612, 9390, 35983, 47612, 9390, 35983, 47612, 9390, 35983]","[58379, 66219, 18154, 79785, 32805, 23106, 51341, 50786, 84452, 47612]","[18154, 58379, 47612, 9390, 32805, 84452, 66219, 37966, 4403, 26663]","[35983, 36967, 66219, 29964, 58398, 79785, 44580, 94019, 21333, 20066]","[32805, 47612, 18154, 84452, 58379, 66219, 47239, 9390, 37966, 27769]","[32805, 18154, 58379, 9390, 47612, 61135, 4403, 67012, 5931, 66219]","[23106, 63336, 26663, 79785, 42375, 11624, 90598, 17602, 61135, 2649]"
5425,4,"[26663, 44838, 58479, 78408, 51664, 75516, 90598, 16111, 20066, 94019]","[25125, 47612, 39238, 80552, 51664, 36967, 41888, 13193, 59952, 90364]","[47530, 15051, 42378, 58398, 47612, 80552, 2173, 37966, 51664, 9115]","[51576, 51664, 84452, 44838, 85470, 94019, 42375, 41330, 75516, 37966]","[84452, 47530, 78408, 51664, 44838, 51576, 25125, 4752, 82177, 41330]","[51341, 47530, 44838, 51576, 42378, 84452, 6453, 51664, 82177, 20066]","[84452, 78408, 51576, 26663, 18154, 4752, 94019, 82177, 37966, 6453]","[78408, 84452, 35983, 51664, 58379, 47530, 26663, 82177, 41330, 20066]","[23106, 9390, 44580, 41888, 61135, 2649, 90364, 90598, 13193, 6453]"
5426,4,"[31852, 50786, 73848, 16111, 20066, 51341, 66219, 63336, 84452, 42375]","[58398, 2173, 47612, 36967, 80552, 37966, 9115, 59952, 13193, 25125]","[25125, 9390, 80552, 42378, 59952, 13193, 4752, 32805, 41888, 9115]","[31852, 16111, 90598, 75516, 59952, 23106, 21333, 9115, 25125, 13193]","[50786, 80552, 59952, 31852, 15051, 9390, 16798, 25125, 73848, 16111]","[62344, 9115, 47239, 16359, 50786, 35508, 16798, 25125, 21333, 59952]","[31852, 50786, 16798, 80552, 6453, 59952, 81206, 51664, 5931, 15051]","[50786, 31852, 4403, 5931, 15051, 94019, 73848, 80552, 9390, 84452]","[25125, 90598, 84452, 41888, 17602, 35508, 59952, 15051, 13201, 6453]"
5427,4,"[31852, 82962, 71463, 85470, 44838, 94019, 42375, 46658, 24690, 29964]","[9115, 32805, 47612, 59952, 36967, 28867, 13193, 55990, 90364, 4403]","[90364, 36967, 36878, 32805, 42378, 90364, 36967, 36878, 32805, 42378]","[82962, 31852, 71463, 85470, 84452, 61135, 59952, 9115, 13193, 55990]","[31852, 71463, 24690, 59952, 41330, 36967, 9115, 46658, 82962, 55990]","[23106, 82962, 31852, 66219, 37966, 46658, 5931, 32805, 90364, 18154]","[24690, 41330, 71463, 36967, 16798, 6453, 46658, 55103, 59952, 55990]","[44580, 31852, 24690, 9115, 85470, 36967, 82962, 42378, 75776, 84452]","[67012, 51341, 4752, 11624, 2649, 51576, 58398, 55990, 75516, 36878]"
5428,4,"[13201, 79785, 94019, 73848, 66219, 35508, 41330, 55990, 90364, 4403]","[5931, 4752, 62344, 47530, 15051, 61135, 75776, 35983, 47612, 2173]","[35983, 4752, 47612, 28867, 41330, 55990, 36878, 47530, 11624, 32805]","[13201, 51341, 55990, 61135, 35508, 28867, 17602, 16111, 81206, 90786]","[55990, 11624, 4752, 13201, 17602, 50786, 94019, 28867, 2173, 35508]","[11624, 27769, 16111, 55990, 50786, 28867, 35508, 13201, 82177, 51341]","[17602, 94019, 55990, 11624, 4752, 50786, 61135, 47239, 75776, 2173]","[17602, 94019, 55990, 41330, 51341, 47612, 2173, 4752, 28867, 13201]","[13201, 36967, 6453, 41888, 90598, 20066, 51341, 55080, 27769, 29964]"
